,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Izvedba_diskografija,Url_diskografija,Song_diskografija,Aranžman_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Album_8_diskografija,Album_9_diskografija
56,l6V8OOIw_1_56,Magazin,Magazin,Ko me zove,75147,"Ref. 2x
Ko me zove, ko me zove
Ko me zove kroz snove moje
koje boje, koje su boje
oci bile tvoje

Zora mi tjera noc 
na noge staje dan
hocu li ikada moc 
da ti ne pripadam
 
Lica, bez tijela, od akvarela
razvodnio ih san
neke se niti ne mogu skriti
bojim se nije san

Ref. 2x

Molim da pomognu
bjezim al' ne mogu
hladne se sjene lijepe za mene
bojim se nije san

Ref. 2x

Kao da budim se 
ali ne pristajem
oci ne otvaram 
jer jos te milujem

Lica, bez tijela, od akvarela 
razvodnio ih san
neke se niti ne mogu skriti
bojim se nije san

Ref. ","https://tekstovi.net/2,95,2716.html",,Tko me zove,Who's Calling Me?,S Druge Strane Mjeseca,"ko me zove, 'ko me zove
1
'ko me zove kroz snove moje
koje boje, koje su boje
oči bile tvoje. 'ko me zove, 'ko me zove
'ko me zove kroz snove moje
koje boje, koje su boje
oči bile tvoje. Zora mi tjera noć
na noge staje dan
hoću li ikada moć
da ti ne pripadam. Lica bez tijela od akvarela
razvodnio ih san
neke se niti ne mogu skriti
bojim se nije san. 'ko me zove, 'ko me zove
'ko me zove kroz snove moje
koje boje, koje su boje
oči bile tvoje. 'ko me zove, 'ko me zove
'ko me zove kroz snove moje
koje boje, koje su boje
oči bile tvoje. Molim da pomognu
bježim al' ne mogu
hladne se sjene ljepe za mene
bojim se nije san. 'ko me zove, 'ko me zove
'ko me zove kroz snove moje
koje boje, koje su boje
oči bile tvoje. 'ko me zove, 'ko me zove
'ko me zove kroz snove moje
koje boje, koje su boje. Kao da budim se
ali ne pristajem
oči ne otvaram
jer još te milujem. Lica bez tijela od akvarela
razvodnio ih san
neke se niti ne mogu skriti
bojim se nije san. 'ko me zove, 'ko me zove
'ko me zove kroz snove moje
koje boje, koje su boje
oči bile tvoje. 'ko me zove, 'ko me zove
'ko me zove kroz snove moje
koje boje, koje su boje
oči bile tvoje. 'ko me zove, 'ko me zove
'ko me zove kroz snove moje
koje boje, koje su boje
oči bile tvoje","Who's calling me? Who's calling me?
Who's calling me through my dreams?
What color? What color
Were your eyes?. Who's calling me? Who's calling me?
Who's calling me through my dreams?
What color? What color
Were your eyes?. Dawn chases away my night
Day stands upon it's feet
Am I ever going to be able
Not to belong to you?. Faces without bodies made of watercolors
Dream rarified them
Some can't even hide themselves
I'm afraid, it's not a dream. Who's calling me? Who's calling me?
Who's calling me through my dreams?
What color? What color
Were your eyes?. Who's calling me? Who's calling me?
Who's calling me through my dreams?
What color? What color
Were your eyes?. I beg them to elp me
I run, but I can't
Cold shadows stick to me
I'm afraid, it's not a dream. Who's calling me? Who's calling me?
Who's calling me through my dreams?
What color? What color
Were your eyes?. Who's calling me? Who's calling me?
Who's calling me through my dreams?
What color? What color. As if I'm waking up
But I don't reconcile
I do not open my eyes
Because I'm still cuddling you. Faces without bodies made of watercolors
Dream rarified them
Some can't even hide themselves
I'm afraid, it's not a dream. Who's calling me? Who's calling me?
Who's calling me through my dreams?
What color? What color
Were your eyes?. Who's calling me? Who's calling me?
Who's calling me through my dreams?
What color? What color
Were your eyes?. Who's calling me? Who's calling me?
Who's calling me through my dreams?
What color? What color
Were your eyes?",https://lyricstranslate.com/en/tko-me-zove-whos-calling-me.html,,,,,,,,,,,,,,,
57,l6V8OOIw_1_57,Magazin,Magazin,Kokolo,77705,"Kokolo, kokolo, kokolo 
kokolo moj
kokolo, kokolo, kokolo 
kad si bio moj

Mozda te se ne bih 
vise nikad sjetila 
da bas ovih dana 
kucu nisam redila 
 
I u mnostvu starih 
odbacenih stvari 
nasla jedan predmet 
prasnjav ali dragi

Spomenar je skrio 
nase tajne male 
u njemu su mnoge 
slatke rijeci stale 
ali od svih onih 
pisanih imena 
samo tvoje znam

Ref.
Kokolo, kokolo, kokolo 
kokolo moj
ispod tog stoji potpis moj
kokolo, kokolo, kokolo 
kad si bio moj

Onih dana kad je bio tvoj
kokolo, kokolo, kokolo 
kokolo moj
ispod tog stoji potpis moj
kokolo, kokolo, kokolo 
kad si bio moj

Voljeli smo duge setnje 
sasvim sami 
brzo su nam tada 
prolazili dani 

Sjecanje na tebe 
i sad mi se javi 
toga ljeta ti si bio 
onaj pravi

Od tebe sam tada 
nadimak ja dobila 
ko u nekoj prici 
ludo te zavoljela 
ali to su bili 
nasi zadnji dani 
proslost sad smo mi

Ref.

To, to, to si mi 
nekad saputao 
la, la, la, la, la, la
sad, sad, sada bi mogli 
vratit one dane 
kad smo bili sretni

Ref.

Kokolo, kokolo, kokolo 
kokolo moj
kokolo, kokolo, kokolo 
kad si bio moj

Ref.","https://tekstovi.net/2,95,15112.html",,Kokolo,Kokolo,Kokolo (1983),"Kokolo, kokolo, kokolo
1
kokolo moj
kokolo, kokolo, kokolo
kad si bio moj. Možda te se ne bih
više nikad sjetila
da baš ovih dana
kuću nisam redila. I u mnoštvu starih
odbačenih stvari
našla jedan predmet
prašnjav ali drag. Spomenar je skrio
naše tajne male
u njemu su mnoge
slatke rječi stale
ali od svih onih
pisanih imena
samo tvoje znam. Ref.
Kokolo, kokolo, kokolo
kokolo moj
ispod tog stoji potpis moj
kokolo, kokolo, kokolo
kad si bio moj. Onih dana kad je bio tvoj
kokolo, kokolo, kokolo
kokolo moj
ispod tog stoji potpis moj
kokolo, kokolo, kokolo
kad si bio moj. Voljeli smo duge šetnje
sasvim sami
brzo su nam tada
prolazili dani. Sjećanje na tebe
i sad mi se javi
toga ljeta ti si bio
onaj pravi. Od tebe sam tada
nadimak ja dobila
ko' u nakoj priči
ludo te zavoljela
ali to su bili
naši zadnji dani
prošlost sad smo mi. Ref.. To, to, to si mi
nekad šaputao
la, la, la, la, la, la
sad, sad, sada bi mogli
vratit' one dane
kad smo bili sretni. Ref.. Kokolo, kokolo, kokolo
kokolo moj
kokolo, kokolo, kokolo
kad si bio moj. Ref.","Chorus:
Kokolo, kokolo, kokolo
my kokolo
Below that stands my signature
kokolo, kokolo, kokolo
when you were mine
Those days when it was yours
Kokolo, kokolo, kokolo
my kokolo
Below that stands my signature
kokolo, kokolo, kokolo
when you were mine. Maybe I would never again
remember you
If I didnt just today
organize my house. And in the multitude of old
discarded things
I found one object
dusty but dear. The scrapbook hid
our little secrets
In it many
sweet words stayed
But of all those
written names
I only know yours. Chorus. We loved long walks
All alone
Quickly then our
Days passed. The remembrance of you
Now lets me know
That summer you were
The right one. From you I then
Got the nickname
Like in some story
I crazily fell for you
But those were
Our final days
We are now the past. That, that, that you once
Whispered to me
La, la, la ,la, la, la
Now, now, now we could
Return those days
When we were happy",https://lyricstranslate.com/en/kokolo-kokolo.html,['Tonči Huljić'],['Zvonko Špišić'],['Magazin'],https://diskografija.com/pjesma/kokolo-2517.htm,Kokolo,,1983 - Kokolo,"1983 - Split 83
Aranžman: Željko Brodarić Jappa","1985 - 25. jubilej - Zlatne pjesme - Najveći uspjesi
Aranžman: Željko Brodarić Jappa",1990 - Svi najveći hitovi 1983-1990,1993 - Najbolje godine,"2002 - Zvuk osamdesetih Zabavna i Pop 1982 - 1983
Aranžman: Željko Brodarić Jappa","2006 - The platinum collection
Aranžman: Željko Brodarić Jappa",,
58,l6V8OOIw_1_58,Magazin,Magazin,Koma,35634,"Prosle noci bas se nesto dobro ne sjecam
ne znam bi li neceg moralo me biti sram
jer ja sam htjela, on je htio
znam da dobro mi je bilo

A trosilo se sinoc
preko mjere svacega
zadnjeg sto se sjecam
da sam s nekim otisla
 
Jer sve sto meni nisi dao
on je htio, on je znao
sad hladna voda turska kava
ne pomaze boli glava

Ref.
Koma, koma necu doma
tamo mi se ne ide
tudja soba, tudja roba
tako svake subote

Koma, koma necu doma
medju zivim nema me
pustite me svi po redu
nigdje mi se ne ide, jer sam koma

Vec sam sita da mi 
trube kamiondzije
i da hodam sama 
k'o da o glavu mi je

Jer sve sto meni nisi dao
on je htio, on je znao
sad hladna voda turska kava
me pomaze boli glava

Koma, koma necu doma
tamo mi se ne ide
tudja soba, tudja roba
tako svake subote

Koma, koma necu doma
medju zivim nema me
pustite me svi po redu
nigdje mi se ne ide

Koma, koma necu doma
tudja soba, tudja roba
tako svake subote

Koma, koma necu doma
medju zivim nema me
pustite me svi po redu
nigdje mi se ne ide, jer sam koma","https://tekstovi.net/2,95,25511.html",,,,,,,,,,['Magazin'],https://diskografija.com/pjesma/koma-12812.htm,Koma,,,,,,,,,,
59,l6V8OOIw_1_59,Magazin,Magazin,Kraj tebe nisam spavala,20177,"Ako ti lose krene ne racunaj 
na mene, na mene
jer moje usne dva put se
ne nude, ne ne, ne ne

Kako ljubis nisam snila
nisam zapamtila
nisam probala
 
Ako ti dobro krene nek'
ti bude bolje, bolje
ni sjetiti se neces nikada
nas dvoje, dvoje

Ref.
Kraj tebe nisam spavala
ni tvoje lice ljubila
a dusa mi je pobjegla
pa sada tebi pripada

Ja nisam s tobom otisla
sretna me zvijezda obisla
pa sada lutam, putujem
jer kome da se radujem

Blago se zemlji sto ti
korak nosi, blago, blago
moze te osjetiti koliko
joj drago, drago

Ref.

Kraj tebe nisam spavala
ni tvoje lice ljubila
pa sada lutam, putujem
jer kome da se
radujem, radujem","https://tekstovi.net/2,95,18906.html",,,,,,,https://lyricstranslate.com/en/language/english-artists,,,['Magazin'],https://diskografija.com/pjesma/kraj-tebe-nisam-spavala-3637.htm,Kraj tebe nisam spavala,,,,,,,,,,
60,l6V8OOIw_1_60,Magazin,Magazin,Kunigunda,4276,"Nije da necu, ma bas bi' htio
ime je, eto, nezgodno malo
nemam za njega bas prikladne rime
ti odmah mislis da nije mi stalo

Da si bar Ana, Marija, Tanja
nesreca odmah bila bi manja
cak da si neka Selma il' Kate
opet bi' nesto lako smislio za te
 
Ref.
Ku, Ku, Kunigunda
zbog imena mi zvoca i brunda
Ku, Ku, Kunigunda
muci me time da nadjem mu rime

Ku, Ku, Kunigunda
ma kad bi htjela da se strpi
stvar vec hoda jer za par dana
stizu rime iz Japana

Postaje teze zivjeti s njom
grozi se, prijeti, ucinit' ce lom
dig'o bi' pozdrav peru papiru
ma kad bi htjela barem pustit' me na miru

Da sam bar Ana, Marija, Tanja
nesreca odmah bila bi manja
cak da sam neka Selma il' Kate
opet bi' nesto lako smislio za te

Ref. 2x","https://tekstovi.net/2,95,31434.html",,,,,,,https://lyricstranslate.com/en/language/english-artists,,,['Magazin'],https://diskografija.com/pjesma/kunigunda-3387.htm,Kunigunda,,,,,,,,,,
61,l6V8OOIw_1_61,Magazin,Magazin,Lepoglava (feat. Miroslav Skoro & Djordje Novkovic),14400,"Lepoglava, moje mjesto malo
svako dobro dosao je amo
lepoglava, kucice u nizu
jedan drugom svi smo uvijek blizu
lepoglava, idu zadnje laste
prijatelji ostaju i caste
 
Ref.
Nema, nema problema
nema, nema problema
ali ne racunaj na mene
kad se vratis dogodine

Lepoglava, moje mjesto malo
svako dobro dosao je amo
lepoglava, svi bi u mornare
majice na prugice i sare
lepoglava, stolice od pruca
manje bole kad izbije tuca

Ref.

Lepoglava, moje mjesto malo
svako dobro dosao je amo
lepoglava, tu se cipka veze
a u krugu gledaju se zvijezde
lepoglava, moje mjesto malo

Ref.

Lepoglava, moje mjesto malo
svako dobro dosao je amo
lepoglava, evo mene s puta
dizi glavu i ne budi ljuta
i ne budi ljuta","https://tekstovi.net/2,95,8071.html",,,,,,,,['Tonči Huljić'],['Vjekoslava Huljić'],"['Miroslav Škoro', 'Magazin']",https://diskografija.com/pjesma/lepoglava-621.htm,Lepoglava,['Eduard Botrić'],2004 - Paaa..?,2005 - Dueti 1985 - 2005,,,,,,,
62,l6V8OOIw_1_62,Magazin,Magazin,"Ljube se dobri, losi, zli",83556,"Ljube, ljube se dobri, losi, zli 
al' niko tako kao mi, ne zaboravi

Vino mi ljulja usne, vino najsladje 
nocas ga pijem kao pjesme narodne
vjetar na ceznju mirise
ko ti sad nebo daruje
ko mi ga umiva, sretna ne bila
 
Nocas te oci vide i kroz zidove
nocas mi tuga svija gnijezdo za mene 
putuju ruke do tebe 
odlaze da se ne vrate
ko mi ga umiva, sretna ne bila

Ref.
Ljube, ljube se dobri, losi, zli
al' niko tako kao mi 
al' niko dobro kao ti, aj, aj, aj
ljube, ljube se dobri, losi, zli
al' niko tako kao mi, ne zaboravi","https://tekstovi.net/2,95,12104.html",,"Ljube se dobri, loši, zli","The Good, the Bad, the Evil are kissing one another",Svi najveći hitovi 1983-1990,"Ljube se dobri, loši, zli
al' niko tako kao mi, ne zaboravi. Vino mi ljulja usne, vino najslađe
noćas ga pijem kao pjesme narodne
vjetar na čežnju miriše
ko ti sad nebo daruje
ko mi ga umiva, sretna ne bila. Noćas te oči vide i kroz zidove
noćas mi tuga svija gnijezdo za mene
putuju ruke do tebe
odlaze da se ne vrate
ko mi ga umiva, sretna ne bila. Ref.
Ljube, ljube se dobri, loši, zli
al' niko tako kao mi
al' niko dobro kao ti, aj, aj, aj
ljube, ljube se dobri, loši, zli
al' niko tako kao mi, ne zaboravi","The Good, the Bad, the Evil are kissing one another
but noone like us, don't forget. Wine is shaking my lips, the sweetest wine
tonight I am drinking it like folk songs
the wind smells of desire
who is now offering the sky to you?
Whoever is washing his face shall not be happy. Tonight my eyes are seeing you even through walls
tonight sadness is making a bird's nest for me
my arms are reaching out to you
reaching out not to return
whoever is washing his face shall not be happy. REF
The Good, the Bad, the Evil are kissing one another
but noone like us
but noone as good as you, ay, ay, ay
the Good, the Bad, the Evil are kissing one another
but noone like us, don't forget",https://lyricstranslate.com/en/ljube-se-dobri-lo%C5%A1i-zli-good-bad-evil-are-kissing-one-another.html,['Tonči Huljić'],['Vjekoslava Huljić'],['Magazin'],https://diskografija.com/pjesma/ljube-se-dobri-losi-zli-2524.htm,"Ljube se dobri, loši, zli",,1989 - Dobro jutro,"1990 - Svi najveći hitovi 1983-1990
Aranžman: Mato Došen","1993 - Najbolje godine
Aranžman: Mato Došen","2002 - Zvuk osamdesetih Zabavna i Pop 1988 - 1989
Aranžman: Mato Došen","2006 - The platinum collection
Aranžman: Mato Došen",,,,
63,l6V8OOIw_1_63,Magazin,Magazin,Ljudi,11485,"Uzalud me budila voda ledena
lice mu je ruzica, a dusa kopriva
opekla me, ljutila, al' me isto vezala
za njega, za njega

Nosim svoje grudi da on poludi
da on svoje srce na njih nasloni
a on mene nece, kaze, nisam jedina
za njega, za njega
 
Njegov miris nosim ispod noktiju
ispod bijele koze, iza ociju
ubolo ga trnje, kazu, nisu latice
za njega, za njega

Ref.
Ljudi, sto da radim, ljudi
kad on me nece, nece me kraj sebe
za budjenje
ljudi, tako mi se ljubi
tako mi treba, tako nedostaje 
za ljubljenje

Opekla me, ljutila
al' me isto vezala","https://tekstovi.net/2,95,18917.html",,,,,,,,,,['Magazin'],https://diskografija.com/pjesma/ljudi-3638.htm,Ljudi,,,,,,,,,,
64,l6V8OOIw_1_64,Magazin,Magazin,Luciana,7365,"Ref. 2x
Lu-lu-Luciana
moja, moja draga
lu-lu-Luciana
mia, mia cara

Lu-lu-Luciana
moja, moja draga
amore, amore
 
Ljeto toplih kisa sedam ludih dana
bjezali smo od svih skrivala nas tama
ona iz Milana cvijet sa Apenina
pamtim svaki tren kad sam bio njen

Opijeni morem dlanovi od soli
ti amo amore
sve sto i sad pamtim tek su dvije rijeci
zvone jos u meni kroz taj stih o sreci

Ref. 2x

Nosilo im more pjesme iz daljina
posipao suncem galeb iz visina
crne su joj oci dah vjetra u noci
pamti pogled njen nemiran i snen

Sad mu njeno pismo dane ljeta vrati
cini im se jos bi toga mogli dati
lupaju im srca ista ona ziva
sve sto veze njih sad je samo stih

Ref. 5x","https://tekstovi.net/2,95,22880.html",,Luciana,,Kokolo (1983),"Refren: Lu-lu-luciana
moja moja draga
Lu-lu-luciana
mia mia cara
amore amore. Ljeto toplih kiša
sedam ludih dana
bježali smo od svih
skrivala nas tama
ona iz Milana
cvijet sa Apenina
pamtim svaki tren
kad sam bio njen. Opijeni morem
dlanovi od soli
ti amo amore
sve što i sad pamtim
tek su dvije riječi
zvone još u meni
kroz taj stih o sreći. Refren 1x. Nosilo im more
pjesme iz daljine
posipao suncem
galeb iz visine
crne su joj oči
dah vjetra u noći
pamti pogled njen
nemiran i snen. Sad mu njeno pismo
dane ljeta vrati
čini im se
još bi toga mogli biti
lupaju im srca
ista ona živa
sve što veže njih
sad je samo stih. Refren 1x",,https://lyricstranslate.com/en/magazin-luciana-lyrics.html,['Tonči Huljić'],['Nenad Ninčević'],['Magazin'],https://diskografija.com/pjesma/luciana-8616.htm,Luciana,,,,,,,,,,
65,l6V8OOIw_1_65,Magazin,Magazin,Lude godine,11809,"Tek stare slike, sad kada smo sami
zaiskre na tren u mojoj tami
postar sto svako jutro u sedam
ni ne zna da ga s prozora gledam

Ulice neke sto nas jos pamte
ko da mi kazu, dobra noc, znate
pitaju gdje sam, zasto sam sama
i sto se to zbilo, zbilo sa nama
 
Ref.
Krive su lude, krive su lude godine
srca su bila, papir i svila
vrijeme je stalo za nas
lazi su prekrile sve
ruku na srce, sami smo krivi
zar ne

Bez tebe dani sporo se broje
nemaju vise sjaja i boje
svi su mi sada tek sjene plave
tihe tuge sto se sa jutrom jave

Ljubav je staklo i kasno svijeca
kada se gasi trne i sreca
i sad je nema da dade volje
a suze me guse, mogli smo bolje

Ref. 2x","https://tekstovi.net/2,95,30880.html",,,,,,,,,,['Magazin'],https://diskografija.com/pjesma/lude-godine-3390.htm,Lude godine,,,,,,,,,,
66,l6V8OOIw_1_66,Magazin,Magazin,Luna,11972,"Luna, luna, luta luna, luta luna
za lunom lutam, lutam ja
jer cili zivot sta' mi je u par minuta
i srica me napustila

A misec pun je ka i nekad srce moje
pa mi jos teze pada to
jer svitli kada mene gleda lice tvoje
nesto me divlje spopalo
 
Nitko me ne, ne, ne, ne cuje
da sa mnom, da, da, da putuje

Ref.
A mene prati moja luna
i svitli ka u meni bol
ti drzis cetiri kantuna
od mog srca zgazenog

A mene prati moja luna
prati me kada neces ti
ja idem polomljenih struna
di idu i ostavljeni svi","https://tekstovi.net/2,95,17219.html",,Luna,,,"O luna, luna, luta luna, luta luna
sa lunom lutam, lutam ja
jer cili život sta mi je u par minuta
i srića me napustila. A misec pun je ka i nekad srce moje
pa mi još teže pada to
jer svitli kada mene gleda lice tvoje
nešto me divlje spopalo. Niko me ne ne ne ne čuje
da sa mnom da da da putuje. A mene prati moja luna
i svitli ka u meni bol
ti držiš četiri kantuna
od mog srca zgaženog. A mene prati moja luna
prati me kada nećeš ti
ja idem polomljenih struna
di idu i ostavljeni svi ...",,https://lyricstranslate.com/en/magazin-luna-lyrics.html,,,['Magazin'],https://diskografija.com/pjesma/luna-592.htm,Luna,,,,,,,,,,
67,l6V8OOIw_1_67,Magazin,Magazin,Luzer,51372,"K'o zmaj, k'o zmaj, ja se drzim 
koji je taj kalibar iz ko'g si pucao
samo si me malo lakse ranio

Vidis da mi nista nije, nije
samo ti se smijem, smijem
u ovom ratu ljubavi
samo ti, rodjeni si gubitnik
 
Eto ti jer me nerviras
strasno nerviras
a to ti ne ide bas

Odvikavam se da znas
od tebe imam samo tik
sto ce meni takav lik
makni s lica upitnik

Luzer si, gubitnik
od cega li si nastao
k'o da se neko rugao
sto me gledas, vracam ti
ponizenja, uvrede
pa da vidis kako je

Ref.","https://tekstovi.net/2,95,31398.html",,Luzer,Loser,Promo 1/2012,"K'o zmaj, k'o zmaj, ja se držim
1
koji je taj kalibar iz kog' si pucao.
Samo si me malo lakše ranio.. Vidiš da mi ništa nije, nije
samo ti se smijem, smijem.
U ovom ratu ljubavi
samo ti, rođeni si gubitnik.. Eto ti jer me nerviraš,
strašno nerviraš,
a to ti ne ide baš.. Odvikavam se da znaš.
Od tebe imam samo tik,
što će meni takav lik,
makni s lica upitnik.. Luzer si, gubitnik,
od čega li si nastao.
K'o da se neko rugao.
Što me gledaš, vraćam ti,
poniženja uvrede,
pa da vidiš kako je.","Like a dragon, like a dragon, I'm standing my ground
Which is the caliber that you fired off?
Because you just wounded me a little. You see that nothing happened to me
I'm just laughing, laughing at you
In this war of love
Only you are born to be loser. There you go, because you're getting me nervous
You're getting me really nervous
And you're not very good at it. I'm on a rehab, just for you to know
You only gave me a teak
Why I need a guy like you?
Move that question mark off your face. You're a loser, an underdog
What are you made off?
It looks like somebody was mocking
Why are you looking at me, I'm giving you back
All the humiliation and insults
So you can see how it feels like",https://lyricstranslate.com/en/luzer-loser.html,,,['Magazin'],https://diskografija.com/pjesma/luzer-21931.htm,Luzer,,,,,,,,,,
