,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Izvedba_diskografija,Url_diskografija,Song_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Album_5_diskografija,Album_6_diskografija
64,Wm5tG4b5_1_64,Thompson,Thompson,"Pukni, pusko",72410,"Sanjam dragu, haljina joj bijela
u daljini tuzna glazba svira
sta da radim, sve bi dao sada
mjesto mraka da me ona dira

Strah me sada da se ne probudim
novu rosu zorom da ne vidim
ej, sudbino, evo tebe k meni 
odnesi me toj voljenoj zeni
 
Ref.
Pukni, pusko, poludit cu
nema drage, ostarit cu
pukni, pusko, nek me nema
evo zore, ko zna sta se sprema

Ej, mjesece, sva si moja nada
preklinjem te, pomozi mi sada
proklete su za me hladne noci
gdje da idem, gdje jos mogu poci

Ref.","https://tekstovi.net/2,440,6910.html",Perkovic Marko-thompson,Pukni Puško,Pukni Pusko,,"Sanjam dragu, haljina joj bijela
1
U daljini tužna glazba svira
Što da radim, sve bih dao sada
Mjesto mraka da me ona dira. Strah me sada da se ne probudim
Novu rosu zorom da ne vidim
Ej, sudbino, evo tebe k meni
Odnesi me toj voljenoj ženi. Pukni puško, poludit ću
Nema drage, ostarit ću
Pukni puško, nek me nema
Evo zore, ko zna šta se sprema. Ej, mjeseče, sva si moja nada
Preklinjem te, pomozi mi sada
Proklete su, hladne noći
Gdje da idem, gdje još mogu poći","I'm dreaming of my darling, her dress is white
In the distance sad music can be heard
What should I do, I'd give everything now
For her touch instead of darkness. I'm afraid I won't wake up
That I want see new dew by dawn
Oh destiny, I'm coming to you
Carry me to that beloved woman. Shoot rifle, I'll go mad
There's no my darling, I'll get old
Shoot rifle, so that I'm gone
Here comes the dawn, who knows what will happen. Hey, moon, you're my all hope
I'm begging you to help me now
Damned are and cold nights
Where to go, where I still could go?",https://lyricstranslate.com/en/Pukni-Pusko-Pukni-Pusko.html,['Thompson'],https://diskografija.com/pjesma/pukni-pusko-1552.htm,Pukni puško,1998 - Vjetar s Dinare,2001 - The best of,2003 - Sve najbolje 1991-2003,,,,,,
65,Wm5tG4b5_1_65,Thompson,Thompson,Put u raj,62583,"Do mudrosti svake covjek doprije
dano mu da tajne svijeta otkrije
otkud stize, kuda ide, kamo tezi
taj misterij svijeta u srcu mu lezi

Ruka koja daje, koja oprasta
srce sto ne mrzi nikoga
svaki krik, suza, ime i domovina
to sto nebo pise tajna je i istina
 
Zivi u ljubavi
jer bas svaki dan
u Bozji dlan je ucrtan

Ref.
Uzmi kriz i nosi ga
to je put covjeka do neba
uzmi kriz i nosi ga
put u raj nije posut ruzama

Ne lazi, ne kradi
moli se i radi
pridji i pomogni
nikom' ne odmogni
pjevaj o slobodi
i neka Bog te vodi

Blagoslovljen 'ko tud' hodi
put je samo jedan
biti Njega vrijedan
rajska rijec od zlata
otvara nam vrata
 
Zivi u ljubavi
jer bas svaki novi dan
u Bozji dlan je ucrtan

Ref.

Ora et labora, znaj
to je put u vjecni raj
i zivot nije kraj
i moliti, raditi

Ref.","https://tekstovi.net/2,440,39047.html",Marko Perković,Put u raj,Path to Heaven,Ora et Labora (2013),"Do mudrosti svake čovjek doprije,
1
dano mu da tajne svijeta otkrije,
otkud' stiže, kuda ide, kamo teži,
taj misterij svijeta u srcu mu leži.. Ruka koja daje, koja oprašta,
srce što ne mrzi nikoga,
svaki krik, suza, ime i domovina,
to što Nebo piše tajna je i istina.. Živi u Ljubavi
jer baš svaki novi dan
u Božji dlan je ucrtan.. Ref.
Uzmi križ i nosi ga,
to je put čovjeka do neba.
Uzmi križ i nosi ga,
put u raj nije posut ružama. Ne laži, ne kradi,
moli se i radi.
Priđi i pomogni,
nikom' ne odmogni.
Pjevaj o slobodi,
i neka Bog te vodi,
blagoslovljen k'o tud' hodi.
Put je samo jedan,
biti Njega vrijedan.
Rajska riječ od zlata,
otvara nam vrata.. Živi u Ljubavi
jer baš svaki novi dan
u Božji dlan je ucrtan.. Ref.. ""Ora et labora znaj,
to je put u vječni raj
i život nije kraj
i...moliti, raditi..."". Ref.","Every person will reach wisdom
Given the gift of discovering the secrets of the world
Where is it coming from, where is it going, where does it gravitate to
That earthly mystery is located in his heart. The hand that gives, that forgives
The heart that doesn't hate anyone
Every scream, tear, name and homeland
That what Heaven dictates is a secret and the truth.. Live in Love
Because every new day
Is truly engraved in God's palm. Ref.
Take up the Cross, and carry it
That's man's path to Heaven
Take up the Cross, and carry it
The path to Heaven isn't covered with flowers. Don't lie, don't steal
Pray and work
Approach (others) and help (others)
Don't hinder others
Sing about freedom
And let God lead you
Blessed be he who walks here
There is only one path
To be worthy of Him
Heaven's word of gold
Opens the door (for us). Live in Love
Because every new day
Is truly engraved in God's palm. Ref.. Pray and work, know
That's the way into eternal Heaven
And life isn't the end
and ... pray ... work. Ref.",https://lyricstranslate.com/en/put-u-raj-path-heaven.html,['Thompson'],https://diskografija.com/pjesma/put-u-raj-16334.htm,Put u raj,,,,,,,,,
66,Wm5tG4b5_1_66,Thompson,Thompson,Radost sa visina,33567,"Ref.
Prospi na nas radost sa visina
ucvrsti nam vjeru u tvog Sina 

Sudbina je nekad puna zla i teska
pa se zivot tako cini kao greska
srecu treba zagrliti, dobar prema svima biti
samo ce od sebe krenuti kod tebe
 
Ti ne gubi nadu da ce biti bolje
pruzi ruke k nebu i kada si dolje
svi se sada promijenimo i Bogu se obratimo
samo ce od sebe krenuti do tebe

Ref. 2x

Odbaci sotonu da te ne zavede
pruzi ruke Kristu, neka te povede
tu slobodu Bog ti nudi, ti odluci, hrabar budi
da l' ces stranom tamnom il' ces poci sa mnom

Ref. 3x","https://tekstovi.net/2,440,24074.html",,,,,,,,,,,,,,,,,,,
67,Wm5tG4b5_1_67,Thompson,Thompson,Ratnici svjetla,58198,"Kada vidis kamen na kojemu pise
da je ratnik pao i nema ga vise
nemoj samo proci k'o da ne postoji
tu su hrabro pali prijatelji moji

Ref.
Slusaj kako grmi, kako more pjeni
pitaju te jesu li zaboravljeni
za njih se pomoli, nek' mi braca znaju
heroji se nikad ne zaboravljaju
 
Ref.

Branili su zemlju i rame uz rame
k'o ratnici svjetla stali protiv tame
zato zora svice, zato dan se budi
hvala im na svemu, slobodni smo ljudi","https://tekstovi.net/2,440,21344.html",Marko Perkovic Thompson,Ratnici svjetla,Light Warriors,,"Kada vidiš kamen na kojemu piše
1
da je ratnik pao i nema ga više
nemoj samo proći k'o da ne postoji
tu su hrabro pali prijatelji moji. Slušaj kako grmi, kako more pjeni
pitaju te jesu li zaboravljeni
za njih se pomoli, nek' mi braća znaju
heroji se nikad ne zaboravljaju. Branili su zemlju i rame uz rame
k'o ratnici svjetla stali protiv tame
zato zora sviće, zato dan se budi
hvala im na svemu, slobodni smo ljudi","When you see a stone on which has been written
that a soldier has fallen and that he's gone
Don't walk by as if he never existed
Brave men have fallen there, my friend. Listen at the thunder, how the sea is foaming
they're asking you whether you've forgotten about them
say your prairs for them, let my friends know
Heroes aren't ever forgotten. They've protected our country shoulder against shoulder
As soldiers of light they stood against darkness
that's why the dawn breaks, that's why days are born
I thank them for everything, we're free men",https://lyricstranslate.com/en/Ratnici-svjetla-Light-Warriors.html,['Thompson'],https://diskografija.com/pjesma/ratnici-svjetla-10457.htm,Ratnici svjetla,,,,,['Marko Perković Thompson'],['Marko Perković Thompson'],"['Marko Perković Thompson', 'Tiho Orlić']",,
68,Wm5tG4b5_1_68,Thompson,Thompson,Rock 'n' roll,1767,"Moj je caca zelio da ima
zazelio i dobio sina

On je rast'o iz dana u dan
i shvatio da rokenrol je zanj
rokenrol, rokenrol je zanj
rokenrol, rokenrol je zanj
rokenrol, je, je zanj
 
Ref.
Rokenrol je volio moj caca
rokenrol su slusala mi braca
rokenrol je najbolji za mene
rokenrol tece mi kroz vene
je, je, je

Pratili ga prijatelji, brale
to su bili Roko, Zorz i Svale
Zorz i Roko, Zorz, Roko i Svale
Zorz i Roko, Zorz, Roko i Svale
Zorz, Roko i Svale

Volili su rock, pivo i zene
Antu Frfu, gitaru i mene

Ref. 2x","https://tekstovi.net/2,440,56684.html",,,,,,,,['Thompson'],https://diskografija.com/pjesma/rock-n-roll-1497.htm,Rock'n'roll,,,,,,,,,
69,Wm5tG4b5_1_69,Thompson,Thompson,Rosa,6066,"Zapjevale ptice u daljini
ne cujes ih, ne cujes ih ti
a zoru smo, a zoru smo
s njima cekali

Zaustila zemlja tvoje ime
spavaju mi u njoj sokoli
ne zovi me, ne zovi me
ne mogu ti doci
 
Ref.
Rosa, rosa, rosa
sad te pokriva
hej, rosa, rosa, rosa
sad te pokriva

Zasutila pjesma kao more
ostavlja me Sunce, ostavlja
nema zore, nema dana
prijatelja stara

Ref.

Ref.","https://tekstovi.net/2,440,54512.html",James Horner,Rosa,Dew,Vrijeme Skorpiona (1995),"Zapjevale ptice u daljini,
1
Ne čuješ ih, ne čuješ ih ti,
a zoru smo, a zoru smo
s njima čekali.. Zaustila zemlja tvoje ime.
Spavaju mi u njoj sokoli.
Ne zovi me, ne zovi me,
ne mogu ti doći. Rosa, rosa, rosa
sad te pokriva.
Hej, rosa, rosa, rosa
sad te pokriva.. Zašutila pjesma kao more,
ostavlja me sunce, ostavlja.
Nema zore, nema dana,
prijatelja stara.. Rosa, rosa, rosa
sad te pokriva.
Hej, rosa, rosa, rosa
sad te pokriva.","Have singed the bird from all around
but you can't hear them, you can hear them anymore
even if the dawn, even if the dawn
we (your comrades) have waited together with them. Hearth has kept your name for herself
and in her now sleep all my hawks (brave souls)
Don't call me. don't call me
I can't came where you are.... the Dew, the Dew, the Dew
now is your cover...
Hej, the Dew, the Dew,the Dew
now is your covers.... Has fainted the song like the sea
the sun are leaving me,leaving me.
There is no dawn, no daylight,
oh old friend.... the Dew, the Dew, the Dew
now is your cover...
Hej, the Dew, the Dew,the Dew
now is your covers...",https://lyricstranslate.com/en/rosa-dew.html-0,['Thompson'],https://diskografija.com/pjesma/rosa-1506.htm,Rosa,1995 - Vrijeme škorpiona,2001 - The best of,2003 - Sve najbolje 1991-2003,2009 - Druga strana,,,,,
70,Wm5tG4b5_1_70,Thompson,Thompson,Ruku na srce,23586,"Jutro zorom, kad se budim 
ja te gledam, ja te ljubim
dok ti ljubav svoju dajem 
ni sam ne znam da l' se kajem

Jer kad nova zora svane
ja ti idem, moje lane
ni sam ne znam da l' se kajem
 
Ref.
Noci crne, bijeli putevi 
mene zovu, zive u meni
na mom dlanu crta srece 
ne postoji, niti nece
i bolje je ruku na srce

Dok ti diram njezno lice
krijes suze, ljepotice
da l' te zivot ikad pita
sta je ljubav koja skita","https://tekstovi.net/2,440,4630.html",,,,,,,,['Thompson'],https://diskografija.com/pjesma/ruku-na-srce-5370.htm,Ruku na srce,,,,,,,,,
71,Wm5tG4b5_1_71,Thompson,Thompson,Samo je ljubav tajna dvaju svjetova,184770,"Hoce li tko pjevati o tebi
kad mene ne bude
kad mi zivot oci zaklopi
ljubavi

Hoce li jos zvijezde nebo kititi
kao ptice tu se gnijezditi
hoce li se itko voljeti
kao mi
 
Taj dan kada odem ti ja
kada zaspem korak dublje od sna

Ja cu naci svoj mir 
kao cvijet u polju
medju bijelim brezama
a kako ces mi ti 
lane na tom svijetu
punom vukova

Nova jutra kad te snenu probude
a s desne strane mene vise ne bude

Ref.
Ako me volis draga
ne postoji granica 
koja dijeli ovaj svijet od onoga

Ako me volis draga
 nije zadnja stanica
samo je ljubav tajna dvaju svjetova

Moj je zivot knjiga puna ratova
svaki list je more divljih valova

Ref.

Neka se pjesme dignu
ravno do neba stignu
i dobre duse
nek' mrznju sruse

Nek' vjera bude snaga
mir iza kucnog praga
nek' bude znanja
i blagostanja

U zivot djeca krenu
covjek nek' voli zenu
kao ja tebe

Ref.","https://tekstovi.net/2,440,38819.html",Marko Perkovic Thompson,Samo je ljubav tajna dvaju svjetova,Only love is the secret between the two worlds,Ora et labora,"Hoće li tko pjevati o tebi,
1
kad mene ne bude,
kad mi život oči zaklopi,
ljubavi.. Hoće li još zvijezde nebo kititi,
kao ptice tu se gnijezditi,
hoće li se itko voljeti,
kao mi.. Taj dan kada odem ti ja,
kada zaspem korak dublje od sna,
ja ću naći svoj mir kao cvijet u polju
među bijelim brezama,
a kako ćeš mi ti lane na tom svijetu
punom vukova.. Nova jutra kad te snenu probude,
a s desne strane mene više ne bude,
ja ću naći svoj mir kao cvijet u polju
među bijelim brezama,
a kako ćeš mi ti lane na tom svijetu
punom vukova.. REF.
AKO ME VOLIŠ DRAGA,
NE POSTOJI GRANICA,
KOJA DIJELI OVAJ SVIJET OD ONOGA.
AKO ME VOLIŠ DRAGA,
NIJE ZADNJA STANICA,
SAMO JE LJUBAV TAJNA DVAJU SVJETOVA.. Moj je život knjiga puna ratova,
svaki list je more divljih valova.
Ja ću naći svoj mir kao cvijet u polju
među bijelim brezama,
a kako ćeš mi ti lane na tom svijetu
punom vukova.. Ref.. Neka se pjesme dignu
ravno do neba stignu
i dobre duše
nek' mržnju sruše. Nek' vjera bude snaga
mir iza kućnog praga
nek' bude znanja
i blagostanja. U život djeca krenu
čovjek nek' voli ženu
kao ja tebe","Will anyone sing about you
When I'm not here anymore,
When life closes my eyes?
My love.... Will the stars still decorate the sky,
Will they nest here like birds?
Will anyone else love each other,
Like we do?. That day, when I go away
When I fall asleep one step deeper than a dream,
I will find my own peace like a flower in the field
Among the white birches
But how will you, my fawn, survive in this world
Full of wolves?. When new mornings wake you up while you're still dreamy,
And I'm not there on the right side anymore
I will find my own peace like a flower in the field
Among the white birches
But how will you, my fawn, survive in this world
Full of wolves?. Chorus:
If you love me my dear,
then there's no border
that separates this world from another one
If you love me my dear
Then this is not the last station
Only love is the secret between the two worlds. My life is book full of wars,
And every page is like wild sea.
I will find my own peace like a flower in the field
Among the white birches
But how will you, my fawn, survive in this world
Full of wolves?. Chorus.. Let the songs rise up
Straight to the heaven
Let the good ones
Tear down the hatred. Let the faith be the strength
Peace behind the doorstep
Let there be knowledge
And prosperity. Let our children begin the new life
And may the man love woman
Like I love you",https://lyricstranslate.com/en/samo-je-ljubav-tajna-dvaju-svjetova-only-love-secret-between-two-worlds.html,['Thompson'],https://diskografija.com/pjesma/samo-je-ljubav-tajna-dvaju-svjetova-16332.htm,Samo je ljubav tajna dvaju svjetova,,,,,,,,,
72,Wm5tG4b5_1_72,Thompson,Thompson,Satnija,2165,"Stiglo pismo
zauzelo je srce polozaj
opija me kao vino njezan sadrzaj
i mirise fino

A ja mislim na sutra
doci ce sutra
nocas snijezi, koza jezi se
straze ne snuju
mene njena pisma griju
ona citira, volim te recitira
 
Ja mislim na sutra
doci ce sutra
moja je sutra
mislim na sutra
na nju

Ref.
Satnija
nocas luduje samo za nju
nocima
srce miruje samo za nju

Satnija
danas slavit ce samo za nju
zvijezde su na nju pale
na sva je usta hvale
i kako ne mislit na nju

Ref. 2x","https://tekstovi.net/2,440,56685.html",,Satnija,,Vrijeme škorpiona,"Stiglo pismo,
zauzelo je srce položaj
opija me kao vino nježan sadržaj
i miriše fino,
A ja mislim na sutra
doći će sutra
noćas sniježi, koža ježi se
straže ne snuju
me-ne njena pisma griju
ona citira, volim te recitira. Ja mislim na sutra
doći će sutra
moja je sutra
mislim na sutra
na nju. Ref.
Satnija,
noćas luduje samo za nju
noćima srce miruje
samo za nju
Satnija,
danas slavit će samo za nju
zvijezde su na nju pale,
na sva je usta hvale
i kako ne mislit na nju. Stiglo pismo,
zauzelo je srce položaj
opija me kao vino nježan sadržaj
i miriše fino
A ja mislim na sutra
doći će sutra
mislim na sutra
mislim na sutra
na nju. Ref.(x2)",,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-satnija-lyrics.html,['Thompson'],https://diskografija.com/pjesma/satnija-1501.htm,Satnija,,,,,,,,,
73,Wm5tG4b5_1_73,Thompson,Thompson,Sine moj,118209,"Sutnja je cesto jaca i od rijeci
ali pjesma rusi sve
tuku na me vjetrovi razni
al' ne dam se zbog tebe
o, sine moj

Znam da sa tvojim pogledom toplim
vidis u meni sve
ali ja tebe gledam k'o nebo
i zivim za tebe
o, sine moj
 
Ref.
Neka na putu tvom' vodi te Bog
izdati neces tad ti roda svog
samo je vjera sacuvala mene
ljubio sam Boga, a On mi dao tebe
sine moj

Neka u tvom srcu uvijek ima mjesta
za dobre ljude sve
koji pod svetim barjakom idu
kroz javu i kroz sne

Sutnja je cesto jaca i od rijeci
ali pjesma rusi sve
i tebe ce tuci vjetrovi razni
al' ne daj da slome te
o, sine moj

Ref. 2x","https://tekstovi.net/2,440,21345.html",Perkovic Marko-thompson,Sine moj,My son,Bilo Jednom u Hrvatskoj,"Šutnja je često jača i od riječi,
1
ali pjesma ruši sve.
Tuku na me vjetrovi razni,
al' ne dam se zbog tebe,
Tuku na me vjetrovi razni,
al' ne dam se zbog tebe,
sine moj.. Znam da sa tvojim pogledom toplim
vidiš u meni sve,
al' i ja tebe gledam k'o nebo
i živim za tebe,
al' i ja tebe gledam k'o nebo
i živim za tebe,
sine moj.. Neka na putu tvom vodi te Bog,
izdati nećeš tad ti roda svog.
Samo je vjera sačuvala mene,
ljubio sam Boga, a On mi dao tebe,
sine moj.. Neka u tvom srcu uvijek ima mjesta
za dobre ljude sve,
koji pod svetim barjakom idu
kroz javu i kroz sne,
koji pod svetim barjakom idu
kroz javu i kroz sne.. Šutnja je često jača i od riječi,
ali pjesma ruši sve.
I tebe će tući vjetrovi razni,
al' ne daj da slome te,
I tebe će tući vjetrovi razni,
al' ne daj da slome te,
sine moj.. Neka na putu tvom vodi te Bog,
izdati nećeš tad ti roda svog.
Samo je vjera sačuvala mene,
ljubio sam Boga, a On mi dao tebe...
Neka na putu tvom vodi te Bog,
izdati nećeš tad ti roda svog.
Samo je vjera sačuvala mene,
ljubio sam Boga, a On mi dao tebe,
sine moj.","Silence is often stronger than the words,
But a song tears down everything.
Various winds are beating on me,
But because of you, I am not giving up,
My son.. I know by the warm gaze of yours
That you see everything in me,
But I too look at you as if you were Heaven
And live for you,
My son.. May on your way God lead you,
Then you won’t betray your stock.
Only faith preserved me,
I loved God, and He gave to me you,
My son.. May in your heart always be a spot
For all good people,
Who under the sacred banner go
Through reality and dreams.
Who under the sacred banner go
Through reality and dreams.. Silence is often stronger than the words,
But a song tears down everything.
Various winds will be beating you,
But don’t let them break you,
Various winds will be beating you,
But don’t let them break you,
My son.. May on your way God lead you,
Then you won’t betray your stock.
Only faith preserved me,
I loved God, and He gave to me you...
May on your way God lead you,
Then you won’t betray your stock.
Only faith preserved me,
I loved God, and He gave to me you,
My son.",https://lyricstranslate.com/en/sine-moj-my-son.html-1,['Thompson'],https://diskografija.com/pjesma/sine-moj-10459.htm,Sine moj,,,,,"['Marko Perković Thompson', 'Ante Pupačić Pupi']",['Marko Perković Thompson'],"['Marko Perković Thompson', 'Tiho Orlić']",,
74,Wm5tG4b5_1_74,Thompson,Thompson,Skorpioni,22743,"Osjecas li curo moc 
kad si pored mene
zelim te, imat' cu te 
nocas pored sebe

Skorpioni odlaze u noc
skorpioni, pobjeda i moc
 
Ref.
Nije ovo vrijeme ljubavi 
a ni vrijeme ratova
nije vrijeme carstva vjestica 
dolazi i nase vrijeme
vrijeme skorpiona

Svuci se i zavedi me 
ma nisi ti djevica
budi sada moja sva 
a poslije dobra ribica

Skorpioni odlaze u noc
skorpioni, pobjeda i moc

Ref. 3x","https://tekstovi.net/2,440,11979.html",,Vrijeme škorpiona,,Vrijeme škorpiona (1995),"Osjećaš li curo moć
kad si pored mene?
Želim te, imat' ću te
noćas pored sebe. Škorpioni odlaze u noć
škorpioni, pobjeda i moć. Ref.
Nije ovo vrijeme ljubavi
a ni vrijeme ratova
nije vrijeme carstva vještica
dolazi i naše vrijeme
vrijeme škorpiona. Svuci se i zavedi me
ma nisi ti djevica
budi sada moja sva
a poslije dobra ribica. Škorpioni odlaze u noć
škorpioni, pobjeda i moć. Ref. (x3)",,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-vrijeme-%C5%A1korpiona-lyrics.html,,,,,,,,,,,,
75,Wm5tG4b5_1_75,Thompson,Thompson,Smisnica,2637,"Dusa mi je pusta bez tebe
u vihoru rata sanjam te
sanjam tvoje njezne poljupce
i u mome srcu imam te

Ref.
Molim te, smisnica
budi ista kao ja
budi moja smisnica 
smisnica, I miss you very much
 
Sanjam tvoje tijelo zove me
tvoje njezne ruke grle me
molila si isto kao ja
zelim tvoju ljubav, smisnica

Ref. 2x","https://tekstovi.net/2,440,54910.html",,Smišnica,,Moli mala,"Duša mi je pusta bez tebe
u vihoru rata sanjam te
sanjam tvoje nježne poljupce
i u mome srcu imam te. Ref.
Molim te, smišnica
budi ista kao ja
budi moja, smišnica
smišnica, i miss you very much. Sanjam tvoje tijelo zove me,
tvoje nježne ruke grle me,
molila si isto kao ja,
želim tvoju ljubav smišnica. Ref. (x2)",,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-smi%C5%A1nica-lyrics.html,['Thompson'],https://diskografija.com/pjesma/smisnica-1491.htm,Smišnica,,,,,,,,,
76,Wm5tG4b5_1_76,Thompson,Thompson,Sokolov krik,2258,"Mi smo ljudi krscani
i ne boj'mo se mrijet'
Bog je pozva' nas
da mijenjamo svijet 

Mi smo ljudi krscani
i ne bojmo se mrijet'
samo ljubav moze
spasit' ovaj svijet 
 
Ora et labora, znaj
to je put u vjecni raj
i zivot nije kraj
i moliti, raditi

Ora et labora, znaj
to je put u vjecni raj
i zivot nije kraj","https://tekstovi.net/2,440,56687.html",,Sokolov krik,Hawk scream,Ora et Labora,"Mi smo ljudi kršćani
I ne bojmo se 'mrijet
Bog je pozva' nas
Da mijenjamo svijet. Mi smo ljudi kršćani
I ne bojmo se 'mrijet
Samo ljubav može
Spasit ovaj svijet. Ora et labora znaj,
to je put u vječni raj
i život nije kraj
i moliti, raditi (x2). Ora et labora znaj,
to je put u vječni raj
i život nije kraj","We are Christians
And we are not afraid of dying
God has called us
To change the world. We are Christians
And we are not afraid of dying
Only love can
Save this world. Ora et labora, know
This is the way to eternal heaven
And the life is not the end
And pray, work (X2). Ora et labora, know
This is the way to eternal heaven
And the life is not the end",https://lyricstranslate.com/en/sokolov-krik-hawk-scream.html,['Thompson'],https://diskografija.com/pjesma/sokolov-krik-16325.htm,Sokolov krik,,,,,,,,,
77,Wm5tG4b5_1_77,Thompson,Thompson,Stari se (duet Tiho Orlic),64138,"Izmedju nas sto svjetova
izmedju nas sto vjekova
tko joj plavo more sad ljubi u ocima
da mi je znat'

Iza nas sto ratova
iza nas sto prevara
tko joj ruz sa usana skida dok ja skitam 
da mi je znat'
 
Ref.
Stari se, stari se
al' bez nje ni pakla ni raja
pa se pitam ima li kraja
ima li kraja

Stari se, stari se
al' bez nje na isto mi dodje
kakav bio, zivot ti prodje
zivot ti prodje
stari se, stari se, stari se

Ispred nas sumrak vremena
a iza nas zlatom sunce sja
tko joj usne usnama dira dok ja sviram 
i pjevam

Ref.

Ona nikad nece saznati
ona nikad nece saznati
da zbog nje svijet cu srusiti
zapaliti i umrijeti

Ref.","https://tekstovi.net/2,440,27094.html",,Stari se,Getting Older,,"Između nas sto svjetova
Između nas sto vijekova
Koje plavo more sad ljubi očima
Da mi je znat.... Iza nas sto ratova
Iza nas sto prevara
Tko joj ruž sa usana skida
Dok ja skitam da mi je znat.... Stari se, stari se
Al' bez nje ni pakla ni raja
Pa se pitam ima li kraja.
Ima li kraja?. Stari se, stari se
Al' bez nje na isto mi dođe
Kakav bio, život mi prođe
Život mi prođe. Stari se, stari se, stari se. Ispred nas sumrak vremena
A iza nas zlatno sunce sja
Tko joj usne usnama dira
Dok ja sviram i pjevam. Ona nikad neće saznati
Ona nikad neće saznati
Da zbog nje svijet ću srušiti
Zapaliti i umrijeti","Between us – one hundred worlds
Between us – one hundred centuries
Which blue sea her eyes are kissing now
I wish I knew. Behind us – one hundred wars
Behind us – one hundred deceits
Who’s taking her lipstick off
while I’m roaming, I wish I knew. Getting older, getting older
but without her, there’s no hell nor heaven
So I wonder if there’s an end
If there’s an end. Getting older, getting older
but without her, it’s all the same to me
Whatever it was like, my life has passed
My life has passed. Getting older, getting older. In front of us – the dusk of time
and behind us – golden sun is shining
who’s touching her lips with their lips
while I’m playing and singing. She will never find out
She will never find out
that, because of her, I’ll tear the world down,
burn it and die",https://lyricstranslate.com/en/stari-se-getting-older.html-0,['Thompson'],https://diskografija.com/pjesma/stari-se-1561.htm,Stari se,2001 - The best of,"2002 - E, moj narode",2003 - Sve najbolje 1991-2003,2004 - Tiho - uživo - Tiho Orlić,['Siniša Vuco'],['Siniša Vuco'],,"2005 - Tulum za dušu Vol. 1 - Thompson & Tiho Orlić
Aranžman: Vedran Ostojić",
78,Wm5tG4b5_1_78,Thompson,Thompson,Svidila se meni,24321,"Lutajuci po starom gradu 
trazio sam, mladi svijet
a poneka, ljupka, mlada stvorenja 
opijala su me
tad nisam znao da je postojala 
u snu, ljepota moja
ne samo moja, vec ljepota sviju nas
 
Gledam tijelo, prijatelju kreni
kreni, kreni, svidila se meni
gledam oci, tako su joj lijepe
da su moje, bile bi jos lijepse

Govorimo snagom Bozje moci 
i snagom ljubavi
ako zelis postojati, postoj u meni
koliko mladost vrijedi, toliko starost traje
zato nauci da u ljubavi nema dilema
jer ljubav je snaga u mladosti

Gledam tijelo, prijatelju kreni
kreni, kreni, svidila se meni
njezne usne, ljubile su moje
sve je moje, bilo koje boje","https://tekstovi.net/2,440,19478.html",,Ela,,Moli mala,"Lutajući po starom gradu
Tražio sam mladi svijet,
A poneka ljupka, mlada stvorenja
Opijala su me.
Tad nisam znao da je postojala
U snu ljepota moja
I ne samo moja, već ljepota sviju nas.. Gledam tijelo, prijatelju kreni,
Kreni, kreni, svidila se meni,
Gledam oči, tako su joj lijepe,
Da su moje, bile bi još ljepše.. Govorimo snagom Božje moći
I snagom ljubavi.
Ako želis postojati, postoj u meni.
Koliko mladost vrijedi, toliko starost traje
Zato nauči da u ljubavi nema dilema
Jer ljubav je snaga u mladosti.. Gledam tijelo, prijatelju kreni,
Kreni, kreni, svidila se meni.
Nježne usne, ljubile su moje,
Sve je moje, bilo koje boje",,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-ela-lyrics.html,['Thompson'],https://diskografija.com/pjesma/ela-1490.htm,Ela,,,,,,,,,
