Artist,Artist_discogs,Song_discogs,Song_duration_discogs,Written-By_discogs,Album_title_discogs,Lyrics By_discogs,Music By_discogs,Album_year_discogs,Written By_discogs,Flute_discogs,Translated By_discogs,Arranged By_discogs,Conductor_discogs,Orchestra_discogs,Adapted By_discogs,Adapted By (Text)_discogs,Translated By [Uncredited]_discogs,Adapted By (Text) [Uncredited]_discogs,Written-By [Original Lyrics/Uncredited]_discogs,Adapted By (Text) [Adapt.]_discogs,Choir_discogs,Backing Vocals_discogs,Lyrics By [A1]_discogs,Lyrics By [A2]_discogs,Lyrics By [A3]_discogs,Lyrics By [A4]_discogs,Lyrics By [A6]_discogs,Lyrics By [A7]_discogs,Music By [A1_discogs,A2_discogs,A3_discogs,A4_discogs,A6_discogs,A7]_discogs,Written-By [A5_discogs,A8]_discogs,Lyrics By [B1_discogs,B2_discogs,B5]_discogs,Lyrics By [B3]_discogs,Lyrics By [B4]_discogs,Lyrics By [B6]_discogs,Lyrics By [B7]_discogs,Music By [B1]_discogs,Music By [B2_discogs,Music By [B3_discogs,B6_discogs,B7]_discogs,Music By [B4]_discogs,Featuring_discogs,Written By [Lyrics]_discogs,Composed By_discogs,Soloist_discogs,Lyrics By [Original German]_discogs,Lyrics By [Original Italian]_discogs,Lyrics By [Original English]_discogs,Performer_discogs,Songwriter_discogs,Album_year_title_discogs,All_albums_discogs
Tereza Kesovija,Tereza Kesovija,Putujem I Pjevam,4:13,,Spomenar / Yearbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Spomenar / Yearbook,nan-Spomenar / Yearbook
Tereza Kesovija,Tereza Kesovija,Gledam Te,3:26,,Spomenar / Yearbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Spomenar / Yearbook,nan-Spomenar / Yearbook/1984.0-Ponovni Susret/2000.0-Spomenar (Balade Mora I Ljubavi)
Tereza Kesovija,Tereza Kesovija,Svijet Iznad Duge,3:21,,Spomenar / Yearbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Spomenar / Yearbook,nan-Spomenar / Yearbook/1984.0-Ponovni Susret/2000.0-Spomenar (Balade Mora I Ljubavi)
Tereza Kesovija,Tereza Kesovija,Kad Nema Ljubavi,4:20,,Spomenar / Yearbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Spomenar / Yearbook,nan-Spomenar / Yearbook
Tereza Kesovija,Tereza Kesovija,Naš Je Život Samo Maska,2:45,,Spomenar / Yearbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Spomenar / Yearbook,nan-Spomenar / Yearbook
Tereza Kesovija,Tereza Kesovija,Kad Bi Vratio Se Ti,3:24,,Spomenar / Yearbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Spomenar / Yearbook,nan-Spomenar / Yearbook/2000.0-Spomenar (Balade Mora I Ljubavi)
Tereza Kesovija,Tereza Kesovija,Zašto Vrijedi Živjeti,2:50,,Spomenar / Yearbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Spomenar / Yearbook,nan-Spomenar / Yearbook
Tereza Kesovija,Tereza Kesovija,Yearbook,,,Spomenar / Yearbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Spomenar / Yearbook,nan-Spomenar / Yearbook/nan-Spomenar / Yearbook
Tereza Kesovija,Tereza Kesovija,Song Of The Wind,2:55,,Spomenar / Yearbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Spomenar / Yearbook,nan-Spomenar / Yearbook
Tereza Kesovija,Tereza Kesovija,The Rainbow,3:21,,Spomenar / Yearbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Spomenar / Yearbook,nan-Spomenar / Yearbook
Tereza Kesovija,Tereza Kesovija,Night Train Blues,4:13,,Spomenar / Yearbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Spomenar / Yearbook,nan-Spomenar / Yearbook
Tereza Kesovija,Tereza Kesovija,Florence Good-Bye,3:20,,Spomenar / Yearbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Spomenar / Yearbook,nan-Spomenar / Yearbook
Tereza Kesovija,Tereza Kesovija,Ballerina,3:26,,Spomenar / Yearbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Spomenar / Yearbook,nan-Spomenar / Yearbook
Tereza Kesovija,Tereza Kesovija,Broken Hearts,4:20,,Spomenar / Yearbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Spomenar / Yearbook,nan-Spomenar / Yearbook
Tereza Kesovija,Tereza Kesovija,Broken,2:45,,Spomenar / Yearbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Spomenar / Yearbook,nan-Spomenar / Yearbook
Tereza Kesovija,Tereza Kesovija,If I Could Have You Back Again,3:24,,Spomenar / Yearbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Spomenar / Yearbook,nan-Spomenar / Yearbook
Tereza Kesovija,Tereza Kesovija,The Reason Why,3:50,,Spomenar / Yearbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Spomenar / Yearbook,nan-Spomenar / Yearbook
Tereza Kesovija,Tereza Kesovija,"Ne Oplakuj Nas, Ljubavi",,,Na Kušinu,Nena Labić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Na Kušinu,nan-Na Kušinu
Tereza Kesovija,Tereza Kesovija,Srećo Moja,,,Na Kušinu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Na Kušinu,nan-Na Kušinu/nan-Pronađi Put
Tereza Kesovija,Tereza Kesovija,"Teče Voda, Teče",,,Na Kušinu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Na Kušinu,nan-Na Kušinu
Tereza Kesovija,Tereza Kesovija,"Moje Pjesme, Moji Snovi",,,Na Kušinu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Na Kušinu,nan-Na Kušinu
Tereza Kesovija,Tereza Kesovija,Bit Ću Jača,,,Na Kušinu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Na Kušinu,nan-Na Kušinu
Tereza Kesovija,Tereza Kesovija,Medaljon,,,Na Kušinu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Na Kušinu,nan-Na Kušinu
Tereza Kesovija,Tereza Kesovija,Ponovni Susret,,,Ponovni Susret,,,1984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984.0-Ponovni Susret,1984.0-Ponovni Susret
Tereza Kesovija,Tereza Kesovija,Sanjam,,,Ponovni Susret,,,1984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984.0-Ponovni Susret,1984.0-Ponovni Susret/2000.0-Ja Sam Pjesma (Najljepše Mediteranske Melodije)/2009.0-Ja Sam Pjesma
Tereza Kesovija,Tereza Kesovija,"Pričaj Sa Mnom, Prijatelju Moj",,,Ponovni Susret,,,1984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984.0-Ponovni Susret,1984.0-Ponovni Susret/2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,Čemu To,,,Ponovni Susret,,,1984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984.0-Ponovni Susret,1984.0-Ponovni Susret
Tereza Kesovija,Tereza Kesovija,Tajna Života,,,Tajna Života / Ljudi,Nenad Ninčević,Nenad Vilović,1985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985.0-Tajna Života / Ljudi,1985.0-Tajna Života / Ljudi/nan-Moja Splitska Ljeta 2/2005.0-Mojih 45 Skalina/2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,Ljudi,,,Tajna Života / Ljudi,Arsen Dedić,Đorđe Novković,1985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985.0-Tajna Života / Ljudi,"1985.0-Tajna Života / Ljudi/nan-Pronađi Put/nan-Kad Jednog Dana Prisjetim Se Svega/nan-Gdje Ima Srca, Tu Sam I Ja/2000.0-Spomenar (Balade Mora I Ljubavi)/2005.0-Mojih 45 Skalina/2007.0-The Platinum Collection/2015.0-50 Originalnih Pjesama/2018.0-The Best Of Collection"
Tereza Kesovija,Tereza Kesovija,Početak,,,Jugoton Express,,,1985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985.0-Jugoton Express,1985.0-Jugoton Express/1985.0-Jugoton Express/1986.0-Jugoton Express/1986.0-Jugoton Express
Tereza Kesovija,Tereza Kesovija,Nastavak,,,Jugoton Express,,,1985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985.0-Jugoton Express,1985.0-Jugoton Express/1985.0-Jugoton Express/1986.0-Jugoton Express/1986.0-Jugoton Express
Tereza Kesovija,Tereza Kesovija,Pronađi Put (I Had A Dream),4:48,,Pronađi Put,Željko Sabol,Björn Ulvaeus & Benny Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Pronađi Put,nan-Pronađi Put
Tereza Kesovija,Tereza Kesovija,Da Li Ću Moći,3:57,Davor Jašek,Pronađi Put,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Pronađi Put,nan-Pronađi Put
Tereza Kesovija,Tereza Kesovija,Sutra Je Novi Dan,4:10,,Pronađi Put,Željko Sabol,Nikica Kalogjera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Pronađi Put,"nan-Pronađi Put/nan-Gdje Ima Srca, Tu Sam I Ja/2000.0-Ja Sam Pjesma (Najljepše Mediteranske Melodije)/2005.0-Mojih 45 Skalina/2007.0-The Platinum Collection"
Tereza Kesovija,Tereza Kesovija,Tvoje Lice,3:23,,Pronađi Put,Dobrivoje Šešlija,Zoran Jašek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Pronađi Put,nan-Pronađi Put
Tereza Kesovija,Tereza Kesovija,Volim Te,3:14,,Pronađi Put,Domenika Vanić,Davor Jašek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Pronađi Put,nan-Pronađi Put
Tereza Kesovija,Tereza Kesovija,Trebaš Mi Noćas,3:14,,Pronađi Put,Katarina Šoškić Naglov,Đorđe Novković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Pronađi Put,nan-Pronađi Put
Tereza Kesovija,Tereza Kesovija,Ogrni Me Šalom,3:08,,Pronađi Put,Dobrivoje Šešlija,Davor Jašek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Pronađi Put,nan-Pronađi Put
Tereza Kesovija,Tereza Kesovija,Ljubavi Nestaju,3:03,,Pronađi Put,Dobrivoje Šešlija,Zoran Jašek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Pronađi Put,nan-Pronađi Put
Tereza Kesovija,Tereza Kesovija,Izlazi Sunce (Charriots Of Fire),3:58,,Pronađi Put,Željko Sabol,Vangelis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Pronađi Put,nan-Pronađi Put
Tereza Kesovija,Tereza Kesovija,"Molim Te, Ostani",,Zvonimir Stipičić,"Molim Te, Ostani / Dalmatinko",,,1986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1986.0-Molim Te, Ostani / Dalmatinko","1986.0-Molim Te, Ostani / Dalmatinko/nan-Molim Te, Ostani/2005.0-Mojih 45 Skalina/2012.0-Najljepše Ljubavne Pjesme/2018.0-Moja Splitska Ljeta"
Tereza Kesovija,Tereza Kesovija,Dalmatinko,,Zdenko Runjić,"Molim Te, Ostani / Dalmatinko",,,1986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1986.0-Molim Te, Ostani / Dalmatinko","1986.0-Molim Te, Ostani / Dalmatinko/nan-Molim Te, Ostani/nan-Moja Splitska Ljeta 2/nan-Live A L'Olympia - Paris/2005.0-Mojih 45 Skalina/2018.0-Moja Splitska Ljeta"
Tereza Kesovija,Tereza Kesovija,Medley:,12:42,,Koncert V Cankarjevem Domu,,,1986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986.0-Koncert V Cankarjevem Domu,1986.0-Koncert V Cankarjevem Domu
Tereza Kesovija,Tereza Kesovija,Concerto De Aranjuez,2:34,,Koncert V Cankarjevem Domu,,,1986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joaquín Rodrigo,,,,,,,1986.0-Koncert V Cankarjevem Domu,1986.0-Koncert V Cankarjevem Domu
Tereza Kesovija,Tereza Kesovija,Zbor Izraelcev Iz Opere Nabucco,2:56,,Koncert V Cankarjevem Domu,,,1986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Giuseppe Verdi,,,,,,,1986.0-Koncert V Cankarjevem Domu,1986.0-Koncert V Cankarjevem Domu
Tereza Kesovija,Tereza Kesovija,"Sinoć, Kad Sam Ti Prošla",2:40,,Koncert V Cankarjevem Domu,,,1986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986.0-Koncert V Cankarjevem Domu,1986.0-Koncert V Cankarjevem Domu
Tereza Kesovija,Tereza Kesovija,Prijatelj Stari,3:26,,Koncert V Cankarjevem Domu,,,1986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986.0-Koncert V Cankarjevem Domu,1986.0-Koncert V Cankarjevem Domu
Tereza Kesovija,Tereza Kesovija,Vodi Me,3:45,,"Molim Te, Ostani",Zvonimir Stipičić,Ivo Lesić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"nan-Molim Te, Ostani","nan-Molim Te, Ostani"
Tereza Kesovija,Tereza Kesovija,Ako Se Vratiš,3:13,,"Molim Te, Ostani",Bratislav Zlatanović,Đorđe Novković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"nan-Molim Te, Ostani","nan-Molim Te, Ostani"
Tereza Kesovija,Tereza Kesovija,Sama,3:00,,"Molim Te, Ostani",Zoran Marković,Ivo Lesić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"nan-Molim Te, Ostani","nan-Molim Te, Ostani"
Tereza Kesovija,Tereza Kesovija,"Reci Mi, Idi",3:55,,"Molim Te, Ostani",Bratislav Zlatanović,Đorđe Novković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"nan-Molim Te, Ostani","nan-Molim Te, Ostani"
Tereza Kesovija,Tereza Kesovija,Najljepši Poklon Tvoj (LʼAmour En Hevitage),4:08,,"Molim Te, Ostani",Željko Sabol,Vladimir Cosma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"nan-Molim Te, Ostani","nan-Molim Te, Ostani"
Tereza Kesovija,Tereza Kesovija,Švora,3:45,,"Molim Te, Ostani",Momčilo J. Popadić,Zdenko Runjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"nan-Molim Te, Ostani","nan-Molim Te, Ostani/nan-Moja Splitska Ljeta 2/2018.0-Moja Splitska Ljeta"
Tereza Kesovija,Tereza Kesovija,Kad Jednog Dana Prisetim Se Svega (Prospektiva Nevski),3:36,,"Molim Te, Ostani",Franco Battiato,Franco Battiato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"nan-Molim Te, Ostani","nan-Molim Te, Ostani"
Tereza Kesovija,Tereza Kesovija,Moja Posljednja I Prva Ljubavi,3:17,Kemal Monteno,"Moja Posljednja I Prva Ljubavi / Popevka Za Ljubav, A Suza Za Kraj",,,1987.0,,,,Stipica Kalogjera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1987.0-Moja Posljednja I Prva Ljubavi / Popevka Za Ljubav, A Suza Za Kraj","1987.0-Moja Posljednja I Prva Ljubavi / Popevka Za Ljubav, A Suza Za Kraj/nan-Moja Posljednja I Prva Ljubavi/nan-Gdje Ima Srca, Tu Sam I Ja/2000.0-Spomenar (Balade Mora I Ljubavi)/2005.0-Mojih 45 Skalina/2007.0-The Platinum Collection/2012.0-Najljepše Ljubavne Pjesme/2015.0-50 Originalnih Pjesama"
Tereza Kesovija,Tereza Kesovija,"Popevka Za Ljubav, A Suza Za Kraj",3:00,,"Moja Posljednja I Prva Ljubavi / Popevka Za Ljubav, A Suza Za Kraj",Vilibald Čaklec,Vilibald Čaklec,1987.0,,,,Stipica Kalogjera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1987.0-Moja Posljednja I Prva Ljubavi / Popevka Za Ljubav, A Suza Za Kraj","1987.0-Moja Posljednja I Prva Ljubavi / Popevka Za Ljubav, A Suza Za Kraj/nan-Moja Posljednja I Prva Ljubavi"
Tereza Kesovija,Tereza Kesovija,"Pozdravi Ga, Vjetre",3:45,Mario Mihaljević,Moja Posljednja I Prva Ljubavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Moja Posljednja I Prva Ljubavi,nan-Moja Posljednja I Prva Ljubavi
Tereza Kesovija,Tereza Kesovija,Ljubavi Mi Samo Daj,3:35,Kemal Monteno,Moja Posljednja I Prva Ljubavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Moja Posljednja I Prva Ljubavi,nan-Moja Posljednja I Prva Ljubavi
Tereza Kesovija,Tereza Kesovija,Bilo Je Lijepo,3:00,,Moja Posljednja I Prva Ljubavi,Margit Antauer,Đelo Jusić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Moja Posljednja I Prva Ljubavi,nan-Moja Posljednja I Prva Ljubavi
Tereza Kesovija,Tereza Kesovija,Con Sordino,3:02,,Moja Posljednja I Prva Ljubavi,Margit Antauer,Đelo Jusić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Moja Posljednja I Prva Ljubavi,"nan-Moja Posljednja I Prva Ljubavi/nan-Live A L'Olympia - Paris/nan-Gdje Ima Srca, Tu Sam I Ja/2000.0-Spomenar (Balade Mora I Ljubavi)/2005.0-Mojih 45 Skalina/2007.0-The Platinum Collection"
Tereza Kesovija,Tereza Kesovija,Balada O Zelenom Kralju,3:20,,Moja Posljednja I Prva Ljubavi,Margit Antauer,Đelo Jusić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Moja Posljednja I Prva Ljubavi,nan-Moja Posljednja I Prva Ljubavi
Tereza Kesovija,Tereza Kesovija,Pored Mene,3:30,,Moja Posljednja I Prva Ljubavi,Jakša Fiamengo,Stipica Kalogjera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Moja Posljednja I Prva Ljubavi,nan-Moja Posljednja I Prva Ljubavi
Tereza Kesovija,Tereza Kesovija,Pomozi Mi Da Zaboravim,2:58,,Moja Posljednja I Prva Ljubavi,Bogdan Dragović,Dejan Petković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Moja Posljednja I Prva Ljubavi,nan-Moja Posljednja I Prva Ljubavi
Tereza Kesovija,Tereza Kesovija,"Nije Mi, Nije Lako",3:37,,Moja Posljednja I Prva Ljubavi,Željko Sabol,Đorđe Novković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Moja Posljednja I Prva Ljubavi,nan-Moja Posljednja I Prva Ljubavi/2005.0-Mojih 45 Skalina/2007.0-The Platinum Collection/2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,Ma Vie Recommence,3:19,,Ma Vie Recommence,,,1988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.0-Ma Vie Recommence,1988.0-Ma Vie Recommence
Tereza Kesovija,Tereza Kesovija,Ma Vie Recommence - Version Instrumentale,3:19,,Ma Vie Recommence,,,1988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.0-Ma Vie Recommence,1988.0-Ma Vie Recommence
Tereza Kesovija,Tereza Kesovija,Zapjevajmo Prijatelji,,,Moja Splitska Ljeta 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Moja Splitska Ljeta 2,nan-Moja Splitska Ljeta 2/2005.0-Mojih 45 Skalina/2007.0-The Platinum Collection/2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,Molim Te Ostani,,,Moja Splitska Ljeta 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Moja Splitska Ljeta 2,nan-Moja Splitska Ljeta 2
Tereza Kesovija,Tereza Kesovija,Još U Meni Vatre Ima,,,Moja Splitska Ljeta 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Moja Splitska Ljeta 2,nan-Moja Splitska Ljeta 2
Tereza Kesovija,Tereza Kesovija,Moja Mala Pjesmo,,,Moja Splitska Ljeta 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Moja Splitska Ljeta 2,nan-Moja Splitska Ljeta 2/2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,Prijatelji Stari...,,,Live A L'Olympia - Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Live A L'Olympia - Paris,nan-Live A L'Olympia - Paris
Tereza Kesovija,Tereza Kesovija,"C' Est Mon Pays, Mon Amour (To Je Moja Zemlja, Moja Ljubav)",,,Live A L'Olympia - Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Live A L'Olympia - Paris,nan-Live A L'Olympia - Paris
Tereza Kesovija,Tereza Kesovija,Je Suis Nee Ce Jour La (Tog Dana Sam Rođena),,,Live A L'Olympia - Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Live A L'Olympia - Paris,nan-Live A L'Olympia - Paris
Tereza Kesovija,Tereza Kesovija,Je Te Reparlerai D' Amour (Opet Ću Te Voljeti),,,Live A L'Olympia - Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Live A L'Olympia - Paris,nan-Live A L'Olympia - Paris
Tereza Kesovija,Tereza Kesovija,Odgovorila Rošča Zalataja (Odgovorila Zlaćana Šuma),,,Live A L'Olympia - Paris,Сергей Есенин,Григорий Пономаренко,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Live A L'Olympia - Paris,nan-Live A L'Olympia - Paris
Tereza Kesovija,Tereza Kesovija,"Je L' Aime, Je L' Aime (Dželem, Dželem)",,,Live A L'Olympia - Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Live A L'Olympia - Paris,nan-Live A L'Olympia - Paris
Tereza Kesovija,Tereza Kesovija,Va Pensiero,,,Live A L'Olympia - Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Live A L'Olympia - Paris,nan-Live A L'Olympia - Paris/2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,Aranjuez - Tambourin,,,Live A L'Olympia - Paris,,,,,Tereza Kesovija,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Live A L'Olympia - Paris,nan-Live A L'Olympia - Paris/2005.0-Mojih 45 Skalina
Tereza Kesovija,Tereza Kesovija,Send In The Clowns (Nek Uđe Clown),,,Live A L'Olympia - Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Live A L'Olympia - Paris,nan-Live A L'Olympia - Paris
Tereza Kesovija,Tereza Kesovija,Demain (Sutra),,,Live A L'Olympia - Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Live A L'Olympia - Paris,nan-Live A L'Olympia - Paris
Tereza Kesovija,Tereza Kesovija,C' Est Ma Chanson (To Je Moja Pjesma),,,Live A L'Olympia - Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Live A L'Olympia - Paris,nan-Live A L'Olympia - Paris
Tereza Kesovija,Tereza Kesovija,Tu Viens De Tres Loin (Dolaziš Mi Izdaleka),,,Live A L'Olympia - Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Live A L'Olympia - Paris,nan-Live A L'Olympia - Paris
Tereza Kesovija,Tereza Kesovija,Ne Me Dis Pas (Ne Reci Mi),,,Live A L'Olympia - Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Live A L'Olympia - Paris,nan-Live A L'Olympia - Paris
