,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Url_diskografija,Song_diskografija,Aranžman_diskografija
79,d/vUPGnO_1_79,Bijelo Dugme,Bijelo Dugme,"Te noci kad umrem, kad odem, kad me ne bude",164488,"Te noci kad me stignu potjere
kurve sudbine
i kada udjem iza ovoga
kao kod rodbine

Kao zvijezda padalica
ko neki lijepi kaput
sa dva lica
 
Te noci zepsces na tvom prozoru
umornih ociju
tesko je cekati na vozove
koji tumaraju

To je tesko
a lako je
zivjeti i umrijeti
pile moje

Ref.
Te noci, te noci kad umrem
kada odem, kad me ne bude
samo ce dvije zene da se probude
jedna je moja mati ona ce plakati
druga si ti, ti, ti ces me kleti","https://tekstovi.net/2,33,535.html",,Te noći kad umrem,That Night When I Will Die,Tragovi u sjeti,"Te noći kad me stignu potjere, kurve sudbine,
I kada uđem iza ovoga, kao kod rodbine.
Kao zvijezda... Padalica.
Ko' neki lijepi kaput, sa dva lica.
Te noći zepst ćeš na svom prozoru
Umornih očiju.
Teško je čekati na vozove
Koji tumaraju.
To je teško...
A lako je - živjeti i umrijeti, pile moje. (Pripjev)
Te noći,
Te noći
Kad umrem...
Kada odem, kad me ne bude
Samo će dvije žene da se probude
Jedna je moja mati - ona će plakati.
Druga si ti. Ti! Ti ćeš me kleti.... Te noći zepst ćeš na svom prozoru
Umornih očiju.
Teško je čekati na vozove
Koji tumaraju.
To je teško...
A lako je - živjeti i umrijeti, pile moje. (Pripjev)","That night when the posseys catch up with me, destiny's whores,
And when I enter beyond this, as if I enter at cousin's.
Like a star... A falling star.
Like a nice coat, with two sides.
On that night you'll be freezing on your window
With weary eyes.
It's hard to wait for the trains
That wander.
That's hard...
And easy thing is - to live and die, my chicken. (Chorus)
That night
That night
When I die...
When I go away, when I'm gone
Just two women will wake up
One is my mother - she will cry.
The other one is you. You! You will curse me.... On that night you'll be freezing on your window
With weary eyes.
It's hard to wait for the trains
That wander.
That's hard...
And easy thing is - to live and die, my chicken. (Chorus)",https://lyricstranslate.com/en/te-no%C4%87i-kad-umrem-night-when-i-will-die.html,['Goran Bregović'],['Goran Bregović'],['Bijelo Dugme'],1986 - Pljuni i zapjevaj moja Jugoslavijo,2003 - Live Zagreb - uživo - 4 asa,,,,,https://diskografija.com/pjesma/te-noci-kad-umrem-kad-odem-kad-me-ne-bude-5148.htm,Te noći kad umrem kad odem kad me ne bude,
80,d/vUPGnO_1_80,Bijelo Dugme,Bijelo Dugme,Top,23882,"Topom cu te gadjat'
moja mala
vidim li te
da si s drugim stala

Kupit' cu si top
kad tad, kad tad
i onda bit' cu tvoj
kad tad, kad tad
 
Za dan, dva, mozda tri
mozda pet, mozda sto
ne znam broj
ali znam da bit' cu tvoj

Kupit' cu si tenk
kad tad, kad tad
da te vozim njim
kad tad, kad tad

Dat' cu ti neba za sne
dat' cu ti ljubav i sve
kad budem tvoj
kad budem tvoj","https://tekstovi.net/2,33,11268.html","Chad David Taylor, Chad Alan Gracey, Edward Joel Kowalczyk, Patrick Dahlheimer",Top,Cannon,,"Topom ću te gađat
1
moja mala
vidim li nekad
da si s drugim stala. Kupit ću si top
kad tad, kad tad
i onda bit ću tvoj
kad tad, kad tad. Za dan dva, možda tri
možda pet, možda sto
ne znam broj
ali znam da bit ću tvoj. Kupit ću si tenk
kad tad, kad tad
da te vozim njim
kad tad, kad tad. Za dan dva, možda tri
možda pet, možda sto
ne znam broj
ali znam da bit ću tvoj. Dat ću ti neba za sne
dat ću ti ljubav i sve
kad budem tvoj
kad budem tvoj","I'll fire at you
from a cannon, baby
if I see you hanging around
with someone else.. I'm gonna buy myself a cannon,
sooner or later, sooner or later.
And then I'm gonna be yours,
sooner or later, sooner or later.. In a day or two, maybe three,
maybe five, maybe a hundred,
I don't know how many,
but I know I'm gonna be yours.. I'm gonna buy myself a tank
sooner or later, sooner or later.
So I can drive you in it
sooner or later, sooner or later.. In a day or two, maybe three,
maybe five, maybe a hundred,
I don't know how many,
but I know I'm gonna be yours.. I'll give you sky, enough for everything.
I'll give you love and dreams,
when I'm yours, when I'm yours.... (translated by Gavrilo Došen)",https://lyricstranslate.com/en/top-cannon.html,,,['Bijelo Dugme'],1982 - Singl ploče 1974-1980,1995 - Iz sve snage,2005 - Mramor kamen i željezo - uživo,,,,https://diskografija.com/pjesma/top-5136.htm,Top,
81,d/vUPGnO_1_81,Bijelo Dugme,Bijelo Dugme,Tramvaj krece,18227,"Cini se da nisam
princ iz tvoje bajke
cak ni paz 

Al' ovo nije doba Romea i Julije
to znas 
 
Ja nemam ni zmaja
nemam bijelog konja
nemam mac 

Ni iza sedam gora
iza sedam mora
nista bas 

Tramvaj krece
ti sanjas dlakavo musko
lude strasti, krv i znoj 
u dvoje istorija
Ricard Lavljeg Srca samo tvoj 

Danas u cetiri, sest i osam
tvoj junak gine
i zadnjim dahom
tvoje ime sapuce u mrak
tramvaj krece

Reci mi 
reci, reci mi, ti prepametna 
reci, reci mi, duso prezelena 
kako biti heroj
u ova sugava vremena","https://tekstovi.net/2,33,536.html",Bregovic Goran,Tramvaj kreće,Tram is setting off,Doživjeti stotu - 1980,"Čini se da nisam
1
Princ iz tvoje bajke
Čak ni paž
Al' ovo nije doba Romea i Julije
To znaš. Ja nemam ni zmaja, nemam bijelog konja
Nemam mač
Ni iza sedam gora, iza sedam mora
Ništa baš. Tramvaj kreće...
Ti sanjaš dlakavo muško
Lude strasti, krv i znoj
U dvoje istorija, Ričard Lavljeg Srca samo tvoj. Danas u četiri, šest i osam
Tvoj junak gine i zadnjim dahom
Tvoje ime šapuće u mrak.
Evo tramvaj kreće.... Reci mi
Reci, reci mi, ti prepametna
Reci, reci mi, ti prezelena
Kako biti heroj u ova šugava vremena","It seem that I'm not
A prince from your fairy tale
Not even a heed
But this isn't Romeo and Juliet's time
You know that. I don't have a dragon, I don't have a white horse
I don't have a sword
And behind seven mountains and seven seas
I have absolutely nothing. Tram is setting off
You're dreaming about a hairy male
Crazy passion, blood and sweat
History for two, Richard the Lionheart only yours. Today at four, six and eight
Your hero dies and with his last breath
He whispers your name
Tram is setting off. Tell me
Tell me, tell me, you smart-ass
Tell me, tell me, you greenhorn
How to be a hero in this scabby time",https://lyricstranslate.com/en/tramvaj-krece-tram-setting.html,,['Goran Bregović'],['Bijelo Dugme'],,,,,,,https://diskografija.com/pjesma/tramvaj-krece-9561.htm,Tramvaj kreće,
82,d/vUPGnO_1_82,Bijelo Dugme,Bijelo Dugme,U subotu mala,21216,"U subotu mala
rekla si mi dat'
na vasar da nosim
tvoga babe sat

Hej mala moja
to je volja tvoja
doneces mi babin sat
 
U nedelju mala
kupicu ti mlin
u nedelju duso
bicu vrlo fin

Hej mala moja
nek je volja tvoja
kupicu ti duso mlin


","https://tekstovi.net/2,33,11267.html",,,,,,,,,,,,,,,,,,,
83,d/vUPGnO_1_83,Bijelo Dugme,Bijelo Dugme,U vrijeme otkazanih letova,45217,"Vani je smog
a decembar i mrak
decembar i mrak

U kasni sat
crkava moj grad
 
Ej, kamo srece
da si tu ovo vece
perzijska princezo

Depresija
planeta uzdaha

Depresija
od graha i kupusa
graha i kupusa

Miris Istambula
sa tvojih usana
miris Istambula
u vrijeme otkazanih letova","https://tekstovi.net/2,33,537.html",Bregovic Goran,U vrijeme odkazanih letova,In times of cancelled flights,Uspavanka za Radmilu M. - 1983,"Vani je smog
1
a decembar i mrak
decembar i mrak. U kasni sat
crkava moj grad. Ej kamo sreće
da si tu ovo veče
perzijska princezo. Depresija
planeta uzdaha. Depresija
od graha i kupusa
graha i kupusa. Miris Istambula
sa tvojih usana
miris Istambula
u vrijeme otkazanih letova","It's smog outside,
December and dark,
December and dark.. In a late hour,
My city dies.. Chance would be a fine thing,
that you were here tonight,
O Persian Princess.. Depression,
planet of sighs.. Depression,
From peas and cabbage,
Peas and cabbage.. The scent of Istanbul,
From your lips.
The scent of Istanbul,
In times of cancelled flights.",https://lyricstranslate.com/en/u-vrijeme-odkazanih-letova-times-cancelled-flights.html,,,,,,,,,,,,
84,d/vUPGnO_1_84,Bijelo Dugme,Bijelo Dugme,Za Esmu,99498,"Ne racunaj na me
ne racunaj na mene

Danas je kisilo i sutra ce, kaze radio
lose vrijeme za nas rajske ptice
malo slatkog secera za vene
gadno stoje stvari moje luce
ne racunaj na mene
 
Esma i ja, dva oznojena andjela
osamdesetcetvrta se vuce o, moj boze
kakvo grozno vrijeme
gadno stoje stvari moje luce
ne racunaj na mene

Ref.
Ipak lijepo je bilo te godine
kise su stale zbog nje
lale su cvale zbog nje
ruze mirisale zbog nje, zbog Esme

Ref.","https://tekstovi.net/2,33,538.html",,Za Esmu,For Esma,Bijelo dugme - 1984,"Ne računaj na me, ne računaj na mene. Danas je kišilo i sutra će, kaže radio
Loše vrijeme za nas rajske ptice
Malo slatkog šećera za vene
Gadno stoje stvari moje luče
Ne računaj na mene, ne računaj na mene. Esma i ja, dva osvojena anđela
Osamdesetčetvrta se vuče
O, moj Bože, kakvo grozno vrijeme
Gadno stoje stvari moje luče
Ne računaj na mene, ne računaj na mene. Ipak, lijepo je bilo te godine
Kiše su stale zbog nje
Lale su cvale zbog nje
Ruže mirisale zbog nje, zbog Esme. Danas je kišilo i sutra će, kaže radio
Osamdesetčetvrta se vuče
O, moj Bože, kakvo grozno vrijeme
Gadno stoje stvari moje luče
Ne računaj na mene, ne računaj na mene. Ipak, lijepo je bilo te godine
Kiše su stale zbog nje
Lale su cvale zbog nje
Ruže mirisale zbog nje, zbog Esme
Zbog nje, Esme, zbog nje, Esme
Zbog nje, Esme, zbog nje, Esme","Don't count on me, don't count on me. Today it was raining, and also will tomorrow, says the radio
Bad weather for us, birds of heaven
A bit of sweet sugar for veins
The things are terrible, my doll
Don't count on me, don't count on me. Esma and I, two sweaty angels
the '84th is passing slowly
Oh, my God, what an awful time
The things are terrible my doll
Don't count on me, don't count on me. However, it was nice that year
The rain stopped because of her
The tulips bloomed because of her
The roses smelled because of her, because of Esma. Today it was raining, and also will tomorrow, says the radio
the '84th is passing slowly
Oh, my God, what an awful time
The things are terrible my doll
Don't count on me, don't count on me. However, it was nice that year
The rain stopped because of her
The tulips bloomed because of her
The roses smelled because of her, because of Esma
Because of her, Esma, because of her, because of Esma",https://lyricstranslate.com/en/Za-Esmu-Esma.html,['Goran Bregović'],['Goran Bregović'],['Bijelo Dugme'],,,,,,,https://diskografija.com/pjesma/za-esmu-5125.htm,Za Esmu,
85,d/vUPGnO_1_85,Bijelo Dugme,Bijelo Dugme,Zamisli,55788,"Kao da sam drogiran
kao programiran
kao da me furaju
kao da me ljuljaju

Zamisli na bijelom konju
kako nebom sipas smaragde
zamisli galopiras
sam po nebu od marmelade
 
Pjevusis neke pjesmice
vjetar ti siba u lice

Ref.
Kao da sam drogiran
kao programiran
kao da me furaju
kao da me ljuljaju

Na tren
a ja sam samo malo zaljubljen

Zamisli da poletis
i da nikad ne ateriras
zamisli, zazmiris
a onda kao da eksplodiras

Zamisli da kao obloge
ritam ti lijepe za noge

Ref.","https://tekstovi.net/2,33,539.html",Bregovic Goran,Zamisli,Imagine,Pljuni i zapjevaj moja Jugoslavijo - 1986,"Kao da sam drogiran,
1
Kao programiran.
Kao da me furaju,
Kao da me ljuljaju.. Zamisli na bijelom konju
Kako nebom sipaš smaragde.
Zamisli galopiraš
Sam po nebu od marmelade
Pjevušiš neke pjesmice,
Vjetar ti šiba u lice.. Kao da sam drogiran,
Kao programiran.
Kao da me furaju,
Kao da me ljuljaju.. Na tren.
A ja sam samo malo zaljubljen.. Zamisli da poletiš
I da nikad ne ateriraš.
Zamisli zažmiriš
A onda kao da eksplodiraš.
Zamisli da kao obloge
Ritam ti lijepe za noge.. Kao da sam drogiran,
Kao programiran.
Kao da me furaju,
Kao da me ljuljaju.. Na tren.
A ja sam samo malo zaljubljen.","As if I’m on drugs,
As if I’m programmed.
As if they are driving me,
As if they are swaying me.. Imagine, on a white horse
You’re pouring emeralds across the sky.
Imagine galloping
Alone in the sky made of marmalade
Humming some little songs.
Wind whipping your face.. As if I’m on drugs,
As if I’m programmed.
As if they are driving me,
As if they are swaying me.. For a moment.
But I am just a little bit in love.. Imagine you start to fly
and never land
Imagine, you squint
and then, as if you explode
Imagine, like compresses
they are putting rhythm on your feet. As if I’m on drugs,
As if I’m programmed.
As if they are driving me,
As if they are swaying me.. For a moment.
But I am just a little bit in love.",https://lyricstranslate.com/en/zamisli-imagine.html-0,['Goran Bregović'],['Goran Bregović'],['Bijelo Dugme'],,,,,,,https://diskografija.com/pjesma/zamisli-5146.htm,Zamisli,
86,d/vUPGnO_1_86,Bijelo Dugme,Bijelo Dugme,Zar ne vidis da pravim budalu od sebe,29037,"Vidis da e-e-e
pravim budalu od sebe

U tebi je lisica
prevrtljivica
u tebi je vucica
i golubica
 
A mjesec je nisko
jorgovan sav u cvijecu
i srce mi visi
k'o dugme na kaputu
al' ne brini se za mene, prezivjecu

Ref.
Jer ja sam stari isluzeni vojnik
i u srcu antimelanholik
ali duso sad sam pored tebe
vidis da e-e-e
pravim budalu od sebe

U tebi je andjeo i trista djavola
u tebi je opijum i ljuta rakija
a kad pijem, ja se ne napijem 
a kad ljubim, ja se ne zaljubim
a ne brini se za mene, prezivjecu

Ref.","https://tekstovi.net/2,33,524.html",,Zar ne vidiš da pravim budalu od sebe,Don't you see that I'm making a fool of myself,Pljuni i zapjevaj moja Jugoslavijo - 1986,"Vidiš da ej, pravim budalu od sebe. U tebi je lisica prevrtljivica
u tebi je vučica i golubica
a mjesec je nisko
jorgovan sav u cvijeću
i srce mi visi k'o dugme na kaputu
al' ne brini se za mene, preživjeću. Ne, ne, preživjeću
preživjeću, preživjeću
jer ja sam stari isluženi vojnik
i u srcu antimelanholik
ali dušo kad sam
pored tebe, vidiš da hej. Ref. 2x
Vidiš da ej, pravim budalu od sebe. U tebi je anđeo i 300 đavola
u tebi je opijum i ljuta rakija
a kad pijem ja se ne napijem
a kad ljubim ja se ne zaljubim
ne brini se za mene, preživjeću. Preživjeću, ja preživjeću, preživjeću
jer ja sam stari isluženi vojnik
a u srcu antimelanholik
ali dušo kad sam
pored tebe, vidiš da hej. Ref.. Zar ne vidiš. Ref. 3x","You see that, hey, I'm making a fool of myself. There's a sly fox in you
There's a she-wolf and a dove in you
And the moon is low
Lilac is in full bloom
And my heart is hanging by a thread, like a button on a coat
But don't you worry about me, I'll survive.. No, no, I'll survive
I'll survive, I'll survive
Because I'm a veteran soldier,
And in my heart, an anti-melancholic
But sweetheart, when I'm
with you, you see that hey. Chorus 2x
You see that hey, I'm making a fool of myself. There's an angel and 300 demons in you
There's opium and hot Rakia (brandy) in you
And when I drink, I don't get drunk
And when I kiss, I don't fall in love
Don't you worry about me, I'll survive. I'll survive, I will survive, I'll survive
Because I'm a veteran soldier,
And in my heart, an anti-melancholic
But sweetheart, when I'm
with you, you see that hey. Chorus-. Don't you see.... Chorus 3x",https://lyricstranslate.com/en/zar-ne-vidis-da-pravim-budalu-od-sebe-dont-you-see-im-making-fool-myself.html,['Goran Bregović'],['Goran Bregović'],['Bijelo Dugme'],,,,,,,https://diskografija.com/pjesma/zar-ne-vidis-da-pravim-budalu-od-sebe-5150.htm,Zar ne vidiš da pravim budalu od sebe,
87,d/vUPGnO_1_87,Bijelo Dugme,Bijelo Dugme,Zasto me ne podnosi tvoj tata,25862,"Upoznaj me sa tvojim starim 
daj majku mu 
daj nek me pozovu na rucak 
sad u nedjelju 

Necu ni srkati, necu ni mljackati 
necu ni opsovati 
mogu doci i pijan 
necu podrignuti ni poslije piva 
 
Ref.
Zasto me ne podnosi tvoj tata 
zasto majku mu 
odijelo ne pravi covjeka 
sta je njemu 

I reci mu da zna 
i reci mu da zna 
da kad vec nije prosao bolje 
mogao je i proci puno gore 

Bez obzira pozdravi ga 
bez obzira  
a zapravo bas me briga 

Zasto me ne podnosi tvoj tata 
niko nije savrsen 
jako me nervira tvoj tata 
jer volim da me voli 

Ref. 2x","https://tekstovi.net/2,33,540.html",Bregovic Goran,Zašto me ne podnosi tvoj tata,Why can't your Dad stand me?,Uspavanka za Radmilu M. - 1983,"Upoznaj me sa tvojim starim
1
daj majku mu
daj nek me pozovu na ručak
sad u nedjelju
neću ni srkati
neću ni mljackati
neću ni opsovati. Mogu doći i pijan
neću podrignuti ni poslije piva. Zašto me ne podnosi tvoj tata
zašto majku mu
odijelo ne pravi čovjeka
šta je njemu. I reci mu da zna
i reci mu da zna
da kad već nije prošao bolje
mogao je i proći puno gore. Bez obzira pozdravi ga
bez obzira
a zapravo baš me briga. Zašto me ne podnosi tvoj tata
niko nije savršen
jako me nervira tvoj tata
jer volim da me voli. Zašto me ne podnosi tvoj tata (x2)","Introduce me to your old man,
Oh come on for goodness' sakes.
Have them invite me to dinner,
This coming Sunday.
I won't slurp.
I won't smack my lips.
I won't swear.. I can even come drunk,
I won't burp even after beer.. Why can't your Dad stand me?
Why, for goodness' sake?
The suit does not make the man,
What's wrong with him?. And tell him so he knows,
And tell him so he knows,
That though he could have done better,
He could have done a lot worse too.. Whatever, say hi to him.
Whatever.
Actually, I really don't care.. Why can't your Dad stand me?
Nobody's perfect.
Your Dad really winds me up,
Because I'd like him to like me.. Why can't your Dad stand me? (x2)",https://lyricstranslate.com/en/zasto-me-ne-podnosi-tvoj-tata-why-cant-your-dad-stand-me.html,,,['Bijelo Dugme'],,,,,,,https://diskografija.com/pjesma/zasto-me-ne-podnosi-tvoj-tata-9583.htm,Zašto me ne podnosi tvoj tata,
88,d/vUPGnO_1_88,Bijelo Dugme,Bijelo Dugme,Zazmiri i broj,31631,"Jos samo minut, reci sretan put 
bilo je lijepo, cemu suze uzalud 
jer avantura je avantura 
pravila ovih igara 
ni jedan kec iz rukava, ni san 
i nikakav ozbiljan plan 
 
Ne telefoniraj, ne kucaj nocu, ne pati 
izgledaj nonsalantno, pazi na 
sminku i shvati 
da avantura je avantura 
i da tako stoje stvari 

Uzimaj ili ostavi, na dan dva 
nista ozbiljno - ti i ja 
zazmiri i broj do sto 
broj do sto 
zazmiri i broj do sto 
kad otvoris oci bicu daleko
","https://tekstovi.net/2,33,541.html",Bregovic Goran,Zažmiri i broj,Close your eyes and count,Doživjeti stotu - 1980,"Još samo minut, reci sretan put
1
bilo je lijepo, čemu suze uzalud
jer avantura je avantura
pravila ovih igara
ni jedan kec iz rukava, ni san
i nikakav ozbiljan plan. Ne telefoniraj, ne kucaj noću, ne pati
izgledaj nonšalantno, pazi na
šminku i shvati
da avantura je avantura
i da tako stoje stvari. Uzimaj ili ostavi, na dan dva
ništa ozbiljno - ti i ja
zažmiri i broj do sto
broj do sto
zažmiri i broj do sto
kad otvoriš oči biću daleko","Just another minute, say Bon Voyage
It was nice, why tears? In vain
For a fling is just a fling
The rules of these games
No ace up the sleeve, no dreaming
And no serious intents
Don’t call, don’t knock(on my door) at night, don’t be sad
Be nonchalant, take care of your
Make-up and realize
That a fling is just a fling
And that’s how things are
Take it or leave it, for a day or two
Nothing serious- you and I
Close your eyes and count up to 100
Count up to 100
Close your eyes and count up to 100
When you open your eyes, I’ll be gone",https://lyricstranslate.com/en/zazmiri-i-broj-close-your-eyes-and-count.html-0,,['Goran Bregović'],['Bijelo Dugme'],,,,,,,https://diskografija.com/pjesma/zazmiri-i-broji-9566.htm,Zažmiri i broji,
