Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Lyrics By_discogs,Album_title_discogs,Album_year_discogs,Music By_discogs,Featuring_discogs,All_albums_discogs
34,ADDMrKZd_1_34,Doris Dragović,Doris Dragović,"Moja jube, lipi cvite",17878,"Takne me i sad, posle pusta vremena
slatka muzika tvoga imena
podigne se val i udre snagom svom
slabo misto u srcu mom

Ref.
Moja jube, lipi cvite moj
satrace me ovaj nespokoj
rekli su da vrime lici
ali to su samo rici, bol ne prestaje
 
Moja jube, lipi cvite moj
kosa sidi, snig je vec u njoj
al' se srce zeljno srice
jos ne pridaje, tuce za tebe

Blazen bio san, ja te jubim svaku noc
a kad svane dan ne znam di cu poc'
nazad nemam kud, a naprid hladno je
Bog je stvara put za dvoje

Ref.","https://tekstovi.net/2,518,14502.html",,"Moja jube, lipi cvite","My Love, you beautiful flower",,"Takne me i sad, posli pustog vrimena,
slatka muzika tvoga imena.
Podigne se val i udre snagom svom,
slabo misto u srcu mom.. REF.
Moja jube, lipi cvite moj
satraše me ovaj nespokoj.
Rekli su da vrime liči
ali to su samo riči, bol ne prestaje.
-
Moja jube, lipi cvite moj,
kosa sidi, snig je već u njoj
al' se srce žedno sriće
još ne pridaje, tuče za tebe.. Blažen bia san, ja te jubin svaku noć,
a kad svane dan ne znam di ću poć';
nazad nemam kud, a naprid ladno je
Bog je stvara put za dvoje.. REF.
Moja jube, lipi cvite moj
satraše me ovaj nespokoj.
Rekli su da vrime liči
ali to su samo riči, bol ne prestaje.
-
Moja jube, lipi cvite moj,
kosa sidi, snig je već u njoj
al' se srce žedno sriće
još ne pridaje, tuče za tebe.. ","After a long time, the sweet song in your name
touches me even now.
The wave rises and hits with all its power
a weak place in my heart.. My love, my beautiful flower
this discomposure is destroying me.
They said that time heals
but those are just words, the pain doesn't stop.. My love, my beautiful flower
your hair is grey, there's already snow in it
but the heart's thirsty for happiness
it's still not giving up, it fights for you.. The dream was blissful, I kiss you every night,
but when the day rises I don't know where I'll go;
I have nowhere to return, but it's cold to go forward
God made roads for two.. My love, my beautiful flower
this discomposure is destroying me.
They said that time heals
but those are just words, the pain doesn't stop.. My love, my beautiful flower
your hair is grey, there's already snow in it
but the heart's thirsty for happiness
it's still not giving up, it fights for you.",https://lyricstranslate.com/en/moja-jube-lipi-cvite-my-love-you-beautiful-flower.html,"Takne me i sad, posle pusta vremena
slatka muzika tvoga imena
podigne se val i udre snagom svom
slabo misto u srcu mom

Moja jube, lipi cvite moj
satrace me ovaj nespokoj
rekli su da vrime lici
ali to su samo rici, bol ne prestaje

Moja jube, lipi cvite moj
kosa sidi, snig je vec u njoj
al' se srce zeljno srice
jos ne pridaje, tuce za tebe

Blazen bio san, ja te jubim svaku noc
a kad svane dan ne znam di cu poc'
nazad nemam kud, a naprid hladno je
Bog je stvara put za dvoje","Moja jube, lipi cvite",https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/moja-jube-lipi-cvite.html,Doris Dragović,"Moja Jube, Lipi Cvite",,,20 Godina S Ljubavlju,,,,nan-20 Godina S Ljubavlju/nan-Malo Mi Za Sriću Triba/2019.0-Original Album Collection
35,ADDMrKZd_1_35,Doris Dragović,Doris Dragović,Molitva (feat. Ivo Gamulin Gianni),1325,"Ja molim sad za spas
i molim za sve nas
jer ima grijeha sto
tu gdje zivimo

Zivot nije tren
znam i vjerujem
ti si vjecno tu
zivis u mom snu
ti mi dajes utjehu 
 
Ref.
(La luce che tu dai)
i bozja sam k'o ti
(nel cuore restera')
i ljudska sam k'o ti
(a ricordarci che)
i znam da ces me ti
(l' eterna stella sei)
samo ti razumjeti

(Nella mia preghiera)
kad me boli, znam
(questa fede c'e )
zivot nije kraj
to je put u raj

Ti si u mom snu
ti mi dajes utjehu 

(Sogniamo un mondo 
senza piu violenza
un mondo di giustizia e
di speranza
ognuno dia la mano 
al suo vicino 
simbolo di pace e di fraternita)

Ref.
(La forza che ci da)
i bozja sam k'o ti
(e il desiderio che)
i ljudska sam k'o ti
(ognuno trovi amor)
i znam da ces me ti 
(intorno e dentro a se)
samo ti razumijeti

Kad me boli, znam
zivot nije kraj
to je put u raj
to je put u raj

Zidan suzama
rusen sumnjama
ali, put je istina

Nada postoji
jer je nosis ti
znam da ces nas spasiti
ti, sasvim ti","https://tekstovi.net/2,518,60390.html",,,,,,,,,,,Doris Dragović,Molitva,4:29,,The Platinum Collection,2007.0,,,2007.0-The Platinum Collection/2014.0-Koncert U Lisinskom
36,ADDMrKZd_1_36,Doris Dragović,Doris Dragović,Moram,30868,"Ako je Adama zavela Eva
ja necu nositi tezak njen kriz
bez tebe nemam ni duse ni tjela
zar ti to, zar ti to ne vidis

U srcu vrata ni prozora nema
tko jednom udje ne izlazi van
a da te preklinjem te sile nema
ne molim, ne molim, ne pitam
 
Ref.
Moram ja duso, moram ja
zivjet ko da nisam na smrt ranjena
moram ja duso, moram ja
biti tu sad il nikada

Moram ja duso, moram ja
zivjet ko da nisam na smrt ranjena
moram ja duso, moram ja
imam za zivot razloga

Odbaci sve ali ne moju ljubav
ne gazi po njoj da pricaju svi
na pravdi Boga cu ostati sama
razmisli vrijedi li, vrijedi li

Ref.

Odbaci sve ali ne moju ljubav
ne gazi po njoj da pricaju svi
na pravdi Boga cu ostati sama
razmisli vrijedi li, vrijedi li

Ref.","https://tekstovi.net/2,518,16267.html",,Moram,I Have To,The Platinum Collection,"Ako je Adama zavela Eva
Ja neću nositi težak njen križ
Bez tebe nemam ni duše ni tijela
Zar ti to, zar ti to ne vidiš?. U srcu vrata ni prozora nema
Tko jednom uđe ne izlazi van
A da te preklinjem, te sile nema
Ne molim, ne molim, ne pitam. Moram ja dušo, moram ja
Živjet ko da nisam na smrt ranjena
Moram ja dušo, moram ja
Biti tu sad il' nikada. Moram ja dušo, moram ja
Živjet ko da nisam na smrt ranjena
Moram ja dušo, moram ja
Imam za život razloga. Odbaci sve, ali ne moju ljubav
Ne gazi po njoj da pričaju svi
Na pravdi Boga ću ostati sama
Razmisli vrijedi li, vrijedi li. Moram ja dušo, moram ja
Živjet ko da nisam na smrt ranjena
Moram ja dušo, moram ja
Biti tu sad il' nikada. Moram ja dušo, moram ja
Živjet ko da nisam na smrt ranjena
Moram ja dušo, moram ja
Imam za život razloga. Odbaci sve, ali ne moju ljubav
Ne gazi po njoj da pričaju svi
Na pravdi Boga ću ostati sama
Razmisli vrijedi li, vrijedi li. Razmisli vrijedi li, vrijedi li. Moram ja dušo, moram ja
Živjet ko da nisam na smrt ranjena
Moram ja dušo, moram ja
Biti tu sad il' nikada. Moram ja dušo, moram ja
Živjet ko da nisam na smrt ranjena
Moram ja dušo, moram ja
Imam za život razloga. Moram ja dušo, moram ja
Živjet ko da nisam na smrt ranjena
Moram ja dušo, moram ja
Biti tu sad il' nikada...","If Adam seduced Eve
I won't bear her heavy cross
I don't have a soul nor body without you
Don't you, don't you see that?. I don't have a door nor a window in my heart
Whoever enters once can't leave
And to beg you, there's no force
I'm not praying, I'm not praying, I'm asking. I have to my dear, I have to
Live like I'm not wounded by death
I have to my dear, I have to
Be here or never. I have to my dear, I have to
Love like I'm not wounded by death
I have to my dear, I have to
I have a reason for life. Throw everything away, but not my love
Don't trample over it so that everybody talks about it
In the justice of God, I'll be left alone
Think about it, is it worth it, is it worth it. I have to my dear, I have to
Live like I'm not wounded by death
I have to my dear, I have to
Be here or never. I have to my dear, I have to
Love like I'm not wounded by death
I have to my dear, I have to
I have a reason for life. Throw everything away, but not my love
Don't trample over it so that everybody talks about it
In the justice of God, I'll be left alone
Think about it, is it worth it, is it worth it. Think about it, is it worth it, is it worth it. I have to my dear, I have to
Live like I'm not wounded by death
I have to my dear, I have to
Be here or never.... I have to my dear, I have to
Love like I'm not wounded by death
I have to my dear, I have to
I have a reason for life. I have to my dear, I have to
Live like I'm not wounded by death
I have to my dear, I have to
Be here or never...",https://lyricstranslate.com/en/moram-i-have.html,,,,Doris Dragović,Moram,4:05,,Krajem Vijeka,,,,nan-Krajem Vijeka/2007.0-The Platinum Collection
37,ADDMrKZd_1_37,Doris Dragović,Doris Dragović,Na krilima ljubavi,5734,"Od zemje do neba i dalje
ka suncu smo plovili mi
sve tajne sam otkrila tebi
uz topli vjetar, vjetar ljubavi

Kroz oblake sine i plave
do zvijezda smo zeljeli mi
sve vise i vise do duge
uz topli vjetar, vjetar ljubavi
 
Ref.
Na krilima ljubavi
jos sanjam
na krilima ljubavi
jos mastam

I spremna sam da
volim i da prastam
samo da se sve to ponovi

I spremna sam da
molim i da prastam
uz topli, topli vjetar ljubavi

Ref.","https://tekstovi.net/2,518,46034.html",,Na krilima ljubavi,On the wings of love,Željo moja,"Od zemlje do neba i dalje
1
ka suncu smo plovili mi
sve tajne sam otkrila tebi
uz topli vjetar, vjetar ljubavi. Kroz oblake silne i plave
do zvijezda smo zeljeli mi
sve vise i vise do duge
uz topli vjetar, vjetar ljubavi. Ref.
Na krilima ljubavi
jos sanjam
na krilima ljubavi
jos mastam. I spremna sam da
volim i da prastam
samo da se sve to ponovi. I spremna sam da
molim i da prastam
uz topli, topli vjetar ljubavi. Ref.","From the earth to the sky and farther
we've sailed to the sun
I've revealed all of my secrets to you
in the warm wind, in the wind of love. Through the dark and light blue clouds
we wanted to reach the stars
getting closer and closer to the rainbow
in the warm wind, in the wind of love. Chorus.
I'm still dreaming
on the wings of love
I'm still daydreaming
on the wings of love. I'm ready to
love and to forgive
just for it all to happen again. I'm ready to
beg and to forgive
in the warm wind, in the wind of love",https://lyricstranslate.com/en/na-krilima-ljubavi-wings-love.html-0,,,,Doris Dragović,Na Krilima Ljubavi,,,Željo Moja,,,,nan-Željo Moja/2019.0-Original Album Collection
38,ADDMrKZd_1_38,Doris Dragović,Doris Dragović,"Ne bi, ne bi",9900,"Ako ti vid se pomuti
i ako ovo sve na dobro ne sluti
sto se meni pise eh kazi sve
ne stedi godine

Iz koze te ne mogu van
Bog mi trenutak dao da ti pripadam 
ali kada stanem pred tebe ja
ostanem nemirna
 
Ref.
Ne bi, ne bi, ne bi me
dvije rijeci spasile
al bi, al bi, al bi mi
dar za zivot vratile
da ozdravim, da ozdravim

Ne bi, ne bi, ne bi me
dvije rijeci spasile
al bi, al bi, al bi mi
dar za zivot vratile
da ozdravim, da ozdravim
i sve zaboravim

Iz koze te ne mogu van
Bog mi trenutak dao da ti pripadam 
ali kada stanem pred tebe ja
ostanem nemirna

Ako ti vid se pomuti
i ako ovo sve na dobro ne sluti
sto se meni pise eh kazi sve
ne stedi godine

Ref.

Ne bi, ne bi, ne bi me
dvije rijeci spasile
al bi, al bi, al bi mi
dar za zivot vratile
da ozdravim, da ozdravim
i sve zaboravim","https://tekstovi.net/2,518,16276.html",,"Ne bi, ne bi","Won't, won't",Krajem vijeka,"Ako ti vid se pomuti
i ako ovo sve na dobro ne sluti
sto se meni pise eh kazi sve
ne stedi godine. Iz koze te ne mogu van
Bog mi trenutak dao da ti pripadam
ali kada stanem pred tebe ja
ostanem nemirna. Ref.
Ne bi, ne bi, ne bi me
dvije rijeci spasile
al bi, al bi, al bi mi
dar za zivot vratile
da ozdravim, da ozdravim. Ne bi, ne bi, ne bi me
dvije rijeci spasile
al bi, al bi, al bi mi
dar za zivot vratile
da ozdravim, da ozdravim
i sve zaboravim. Iz koze te ne mogu van
Bog mi trenutak dao da ti pripadam
ali kada stanem pred tebe ja
ostanem nemirna. Ako ti vid se pomuti
i ako ovo sve na dobro ne sluti
sto se meni pise eh kazi sve
ne stedi godine. Ref.. Ne bi, ne bi, ne bi me
dvije rijeci spasile
al bi, al bi, al bi mi
dar za zivot vratile
da ozdravim, da ozdravim
i sve zaboravim","If your sight gets blurried
And if all this isn't anticipating in something good
Whatever is writing to me, eh tell me everything
Don't save years. I can't leave this skin
God gave me a moment to be entitled to you
but when I stand in front of you
I become nervous. ref.
Won't, won't, won't
two words could save me
but, but, but it would
bring me back a gift for life
to heal, to heal. Won't, won't, won't
two words could save me
but, but, but it would
bring me back a gift for life
to heal, to heal
and to forget everything. I can't leave this skin
God gave me a moment to be entitled to you
but when I stand in front of you
I become nervous. If your sight gets blurried
And if all this isn't anticipating in good things
Whatever is writing to me, eh tell me everything
Don't save years. Won't, won't, won't
two words could save me
but, but, but it would
bring me back a gift for life
to heal, to heal
and to forget everything",https://lyricstranslate.com/en/ne-bi-ne-bi-wont-wont.html,,,,,,,,,,,,
39,ADDMrKZd_1_39,Doris Dragović,Doris Dragović,Ne budite me danas,16196,"Ne budite, ne budite me danas
jer sretna zvijezda nije vise moja
tiho, tiho sve je sada proslo
ja nikad vise necu biti tvoja

Ne budite, ne budite me danas
ja dala sam sto moze da se da
sto je bilo toga vise nema
na jednoj strani ti na drugoj ja
 
Ref.
Kada sklopim oci jos si tu na jastuku
molim noci da mi nikada ne prestanu
nase sretne dane zelim sad da sanjam
ne budite me, pustite da spavam

Tiho, tiho sve je sada proslo
ja nikad vise necu biti tvoja

Ne budite, ne budite me danas
ja dala sam sto moze da se da
sto je bilo toga vise nema
na jednoj strani ti na drugoj ja

Ne budite, ne budite me danas
jer sretna zvijezda nije vise moja
tiho, tiho sve je sada proslo
ja nikad vise necu biti tvoja","https://tekstovi.net/2,518,16266.html",,Ne Budite Me Danas,Don't Wake Me Up Today,Tužna je noć,"Ne budite, ne budite me danas
jer sretna zvijezda nije vise moja
tiho, tiho sve je sada proslo
ja nikad vise necu biti tvoja. Ne budite, ne budite me danas
ja dala sam sto moze da se da
sto je bilo toga vise nema
na jednoj strani ti na drugoj ja. Ref.
Kada sklopim oci jos si tu na jastuku
molim noci da mi nikada ne prestanu
nase sretne dane zelim sad da sanjam
ne budite me, pustite da spavam. Tiho, tiho sve je sada proslo
ja nikad vise necu biti tvoja. Ne budite, ne budite me danas
ja dala sam sto moze da se da
sto je bilo toga vise nema
na jednoj strani ti na drugoj ja. Ne budite, ne budite me danas
jer sretna zvijezda nije vise moja
tiho, tiho sve je sada proslo
ja nikad vise necu biti tvoja","Don't wake me up, don't wake me up today
Since the happy star is no longer mine
Quietly, quietly everything has now passed
I will nevermore be yours. Don't wake me up, don't wake me up today
I've given everything that can be given
That which was, is no more
On one side you, and on the other me. Refren (Chorus)
When I close my eyes you are still on my pillow (in my dreams?)
I plead with the nights to never stop
I wish now to dream about our happy days
Don't wake me up let me sleep. Quietly, quietly everything has now passed
I will nevermore be yours. Don't wake me up, don't wake me up today
I've given everything that can be given
That which was, is no more
On one side you, and on the other me. Don't wake me up, don't wake me up today
Since the happy star is no longer mine
Quietly, quietly everything has now passed
I will nevermore be yours",https://lyricstranslate.com/en/ne-budite-me-danas-dont-wake-me-today.html,,,,Doris Dragović,Ne Budite Me Danas,,,Tužna Je Noć / Ne Budite Me Danas,1987.0,,,1987.0-Tužna Je Noć / Ne Budite Me Danas/nan-Tužna Je Noć/1990.0-Budi Se Dan/nan-Najveći Hitovi/nan-Rođendan U Zagrebu/nan-Sve Želje Moje/2002.0-Emocije/2007.0-The Platinum Collection/2010.0-Najljepše Ljubavne Pjesme
40,ADDMrKZd_1_40,Doris Dragović,Doris Dragović,Ne mogu da te prezalim,3823,"Pitas me za nase stare drugove
vidjam li ih, sto li rade
i jesu li u zivotu uspijeli
ili mladost vrijeme krade

Pitas me za svoje bivse djevojke
dal' su jos onako lijepe
dal' su sretne, sad me pitas za njih sve
za sve brines, sem za mene
 
Ref.
Ne mogu da te prezalim
 ma kolko' dugo zivjela
ne mogu sebi jos da oprostim
da zaboravim

Ne mogu da te prezalim
ma kolko' dugo zivjela
ne mogu sebi jos da oprostim
zasto sam te izgubila

Sve me pitas, kao da me osjecas
da sam jos u dusi tvoja
da te nisam sa drugim zamijenila
i da jos si ceznja moja

Ref.","https://tekstovi.net/2,518,47683.html",,,,,,,,,,,Doris Dragović,Ne Mogu Da Te Prežalim,,,Tvoja U Duši,,,,nan-Tvoja U Duši
41,ADDMrKZd_1_41,Doris Dragović,Doris Dragović,Ne propusti niti jedan dan,3909,"Budi covjek mojih snova
prividjenje drugih ljudi
moja mladost ljepsa, nova
sve to samo meni budi

Budi ljubav sto se pamti
i u meni sve probudi
 
Ref.
Ne propusti niti jedan dan
da mi kazes da me volis
ne propusti niti jednu noc
da mi kazes da me zelis

Ne propusti niti jedan tren
jer dugo vec nisam cula to

Budi meni, samo meni
i ni jednoj drugoj zeni
oko mene svijet okreni
budi ljubav samo meni

Tvojim okom noc nek' plamti
budi ljubav sto se pamti

Ref.","https://tekstovi.net/2,518,45730.html",,,,,,,,,,,Doris Dragović,Ne Propusti Niti Jedan Dan,,Katarina Šoškić Naglov,Tigrica,,,,nan-Tigrica
42,ADDMrKZd_1_42,Doris Dragović,Doris Dragović,Ne sudi mi pogledom,17676,"Ja nisam zena za tebe
vise nisam list u tvome vitru
sad dok me gledas zadnji put
nikad jaca nisam bila viruj mi

I bacaj se stinama, i gadjaj me ricima
vise nikad tvoja necu bit'
 
Ref.
Ne sudi mi pogledom
ne sudi mi osmjehom
ni prstom, ni imenom
jer vise nisi moj

Ne sudi mi pogledom
ne sudi mi osmjehom
najbolji dio moje duse nije tvoj
zato odlazim, od srca sretno ti

Sad dok me gledas zadnji put
nikad jaca nisam bila viruj mi
i bacaj se stinama, i gadjaj me ricima
vise nikad tvoja necu bit'

Ne sudi mi pogledom
ne sudi mi osmjehom
ni prstom, ni imenom
jer vise nisi moj
ne sudi mi pogledom

I bacaj se stinama, i gadjaj me ricima 
vise nikad tvoja necu bit'

Ref.","https://tekstovi.net/2,518,21020.html",,,,,,,,,,,Doris Dragović,Ne Sudi Mi Pogledom,4:10,Denis Batinović,Malo Mi Za Sriću Triba,,Jure Stanić,,nan-Malo Mi Za Sriću Triba/2014.0-Koncert U Lisinskom/2019.0-Original Album Collection
43,ADDMrKZd_1_43,Doris Dragović,Doris Dragović,Ne zaboravi,4414,"Uvijek kada smo grijesili
rastanke sami sebi nosili
jedno smo drugog molili
da se ne zaboravi

Ref.
Ne zaboravi
ne zaboravi
da smo jednom
iste stvari voljeli
 
Ne zaboravi
ne zaboravi
sada kad smo
sami ostali

S tobom sam sve imala
njeznost ti svu davala

Ref. 3x","https://tekstovi.net/2,518,46036.html",,,,,,,,,,,Doris Dragović,Ne Zaboravi,,Mladen Popović,Željo Moja,,Sanja Ilić,,nan-Željo Moja/2019.0-Original Album Collection
44,ADDMrKZd_1_44,Doris Dragović,Doris Dragović,Necu propast ja,56532,"Necu propast ja
ako odes zalupis mi vratima
samo cu ostati bez pola svog zivota
bez pol srca svojega

Necu propast ja
ako slazem za nas dvoje ljudima
samo cu ostati bez rijeci sto me lijeci
i bez zdravog razuma
 
Ref.
I ne treba nikad puno ljubavi dati
ko ti meni, ko tebi ja
i treba ostati svoj
kada dodju vremena zla

I ne treba sebe nikad previse dati
treba znati stati kada je kraj
stati onda kada je kraj
da ne boli previse znaj

Necu propast ja
ako odes zalupis mi vratima
samo cu ostati bez pola svog zivota
bez pol srca svojega

Necu propast ja
ako slazem za nas dvoje ljudima
samo cu ostati bez rijeci sto me lijeci
i bez zdravog razuma

Ref.

Necu propast ja
ako odes zalupis mi vratima
samo cu ostati bez pola svog zivota
bez pol srca svojega
samo cu ostati bez rijeci sto me lijeci
i bez zdravog razuma","https://tekstovi.net/2,518,13029.html",,Neću propast ja,I won't break down,,"Neću propast ja ako odeš,
Zalupiš mi vratima
Samo ću ostati bez pola svog života,
Bez pol srca svojega. Neću propast ja
Ako slažem za nas dvoje ljudima
Samo ću ostati bez riječi što me liječi
i bez zdravog razuma. (Refren)
I ne treba nikad puno ljubavi dati
Ko' ti meni, ko' tebi ja
I treba ostati svoj
Kada dođu vremena zla
-
I ne treba sebe nikad previše dati
Treba znati stati kada je kraj
Stati onda kada je kraj
Da ne boli previše, znaj. Neću propast ja ako odeš,
Zalupiš mi vratima
Samo ću ostati bez pola svog života,
Bez pol srca svojega. Neću propast ja
Ako slažem za nas dvoje ljudima
Samo ću ostati bez riječi što me liječi
I bez zdravog razuma. (Refren). Neću propast ja ako odeš,
Zalupiš mi vratima
Samo ću ostati bez pola svog života,
Bez pol srca svojega
Samo ću ostati bez riječi što me liječi
I bez zdravog razuma","I won't break down
if you leave and slam the door
I'll only remain without half of my life
without half of my heart. I won't break down
if I lie to people about us
I'll only remain without healing words
and without my common sense. Ref.
And love shouldn't ever be given exessively
like you gave to me, like I gave to you
you have to be yourself
when bad times arrive. And you shouldn't ever give yourself exessively
you have to know how to stop when it's the end
stop when it's the end
so it won't hurt too much, you know. I won't break down
if you leave and slam the door
I'll only remain without half of my life
without half of my heart. I won't break down
if I lie to people about us
I'll only remain without healing words
and without my common sense. Ref.. I won't break down
if you leave and slam the door
I'll only remain without half of my life
without half of my heart
I'll only remain without healing words
and without my common sense",https://lyricstranslate.com/en/ne%C4%87u-propast-ja-i-wont-break-down.html,"Neću propast ja
Ako odeš zalupiš mi vratima;
Samo ću ostati bez pola svog života,
Bez po´ srca svojega.

Neću propast ja
Ako slažem za nas dvoje ljudima;
Samo ću ostati bez riječi što me liječi
I bez zdravog razuma.

I ne treba nikad puno ljubavi dati
K´o ti meni, k´o tebi ja;
I treba ostati svoj
Kada dođu vremena zla.

I ne treba sebe nikad previše dati,
Treba znati stati kada je kraj
Stati onda kada je kraj
Da ne boli previše znaj.

Neću propast ja
Ako odeš zalupiš mi vratima;
Samo ću ostati bez pola svog života,
Bez po´ srca svojega.

Neću propast ja
Ako slažem za nas dvoje ljudima;
Samo ću ostati bez riječi što me liječi
I bez zdravog razuma.

Neću propast ja
Ako odeš zalupiš mi vratima;
Samo ću ostati bez pola svog života,
Bez po´ srca svojega.
Samo ću ostati bez riječi što me liječi
I bez zdravog razuma.",Neću propast ja,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/necu-propast-ja.html,Doris Dragović,Neću Propast Ja,3:22,,Baklje Ivanjske,,,,nan-Baklje Ivanjske/nan-Rođendan U Zagrebu/nan-20 Godina S Ljubavlju/2007.0-The Platinum Collection/2010.0-Najljepše Ljubavne Pjesme/2014.0-The Best Of Collection/2016.0-Live Spaladium Arena/2019.0-Original Album Collection
