Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Url_diskografija,Song_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Album_8_diskografija,Album_9_diskografija,Album_10_diskografija,Album_11_diskografija,Album_12_diskografija,Album_13_diskografija,Album_14_diskografija,Album_15_diskografija,Album_16_diskografija,Album_17_diskografija,Album_18_diskografija,Album_19_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Lyrics By_discogs,Music By_discogs,Album_title_discogs,Album_year_discogs,Featuring_discogs,All_albums_discogs
zT3Xu5sD_1_78,Mišo Kovač,Mate Mišo Kovač,Osjecam se jaci,192,"Skini crne oblake
mokre kao valove
pjesmom sto me opija
samo s tvojih usana

I na mome koferu
ostavi sad prasinu
nikada ne putujem
s tobom ovdje ostajem
 
Ref. 2x
Nijedna druga
nista mi ne znaci
jer, ti si znala
dusu mi pronaci

I samo s tobom
osjecam se jaci
osjecam se jaci

I na mome koferu
ostavi sad prasinu
nikada ne putujem
s tobom ovdje ostajem

Ref. 2x","https://tekstovi.net/2,692,64285.html",,,,,,,,['Đorđe Novković'],"['Željko Pavičić', 'Štefanija Soldan']",['Miro Buljan'],['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/osjecam-se-jaci-11891.htm,Osjećam se jači,,,,,,,,,,,,,,,,,,,,,Mišo Kovač,Osjećam Se Jači,,,,Osjećam Se Jači,1997.0,,1997.0-Osjećam Se Jači/2012.0-100 Originalnih Hitova
zT3Xu5sD_1_79,Mišo Kovač,Mate Mišo Kovač,Ostala je samo jedna pjesma,365,"Rekla si mi, sve ce brzo proci
kada skupa ne budemo vise
siroke su staze ovog svijeta
nasu ljubav odnijele su kise

Rekla si mi, i otisla tako
putem, kome ne znam ni pocetka
ostala je samo jedna pjesma
'mjesto pisma, 'mjesto zadnjeg retka
 
Ref.
Ostala je samo jedna pjesma
sto se sada tiho svira
ostala je samo neka ceznja
sto mi nocu ne da mira

Ostala je samo jedna pjesma
kao vatra, sto jos plamti
ostala je samo tvoja ljubav
sto se dugo, dugo pamti","https://tekstovi.net/2,692,64012.html",,,,,,,,['Dušan Šarac'],['Krste Juras'],['Stipica Kalogjera'],['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/ostala-je-samo-jedna-pjesma-11636.htm,Ostala je samo jedna pjesma,,,,,,,,,,,,,,,,,,,,,Mišo Kovač,Ostala Je Samo Jedna Pjesma,3:15,Krsto Juras,,Ovo Je Naša Noć,,,nan-Ovo Je Naša Noć/2019.0-Original Album Collection – Vol. 1
zT3Xu5sD_1_80,Mišo Kovač,Mate Mišo Kovač,Ostala si uvijek ista,101894,"Odavno vec nisam
mislio o tebi
medju nama dani
i godine stoje
nikada te vise
pronasao ne bi
da se jucer nismo
vidjeli nas dvoje
 
Stigao sam kasno
stajao na cesti
i slucajno tebe
ugledao tada
ni slutili nismo
da cemo se sresti
pod svijetlima ovog
bezimenog grada

Ref.
Pricas mi o svemu
hodamo polako
odavno se nismo
isplakali tako
ostala si uvijek ista
i ove suze na licu tvom
ostala si uvijek ista
jedina zena na putu mom
ostala si uvijek ista

Ref.","https://tekstovi.net/2,692,9784.html",,Ostala si uvijek ista,You have forever remained the same,100 Originalnih Hitova,"Odavno već nisam mislio o tebi
Među nama dani i godine stoje
Nikada te više pronašao ne bih
Da se jučer nismo vidjeli nas dvoje. Stigao sam kasno, stajao na cesti
I slučajno tebe ugledao tada
Ni slutili nismo da ćemo se sresti
Pod svjetlima ovog bezimenog grada. Pričaš mi o svemu,
Hodamo polako
Odavno se nismo
Isplakali tako. [Refren]
Ostala si uvijek ista,
I ove suze na licu tvom
Ostala si uvijek ista -
Jedina žena na putu mom
Ostala si uvijek ista.... Pričaš mi o svemu,
Hodamo polako
Odavno se nismo
Isplakali tako. [Refren]
Ostala si uvijek ista,
I ove suze na licu tvom
Ostala si uvijek ista -
Jedina žena na putu mom
Ostala si uvijek ista...","I haven't thought of you for so long.
In between us, there are days and years.
I would have never found you again,
If we hadn't seen each other yesterday.. I arrived late, stood by the road
And then I saw you by chance.
We never imagined that we would meet,
Under the lights of this nameless city.. You're telling me about everything,
We're walking slowly,
It's been a long time
Since we cried that way.. You've forever remained the same
So did these tears upon your face
You've forever remained the same
The only woman on my way
You've forever remained the same. I arrived late, stood by the road
And then I saw you by chance
We never imagined that we would meet,
Under the lights of this nameless city. You're telling me about everything,
We're walking slowly
It's been a long time
Since we cried that way. You've forever remained the same
So did these tears upon your face
You've forever remained the same
The only woman on my way
You've forever remained the same...",https://lyricstranslate.com/en/ostala-si-uvijek-ista-you-have-forever-remained-th.html,['Đorđe Novković'],['Željko Sabol'],['Mato Došen'],['Mate Mišo Kovač'],1976 - Najveći uspjesi 2,1985 - Ostala si uvijek ista,https://diskografija.com/pjesma/ostala-si-uvijek-ista-5431.htm,Ostala si uvijek ista,1988 - Koncert - uživo,2002 - Zvuk osamdesetih Zabavna i Pop 1984 - 1985,"2003 - Staro zlato - Marijan Ban
Aranžman: Bogašin Šoić Mirlović Bogo","2003 - Najveći hitovi
Aranžman: Đorđe Novković",2003 - Najdraže pjesme Miše Kovača,2004 - Zabavni megamix,"2004 - Najljepše ljubavne pjesme
Aranžman: Đorđe Novković","2004 - Podijeli sa mnom dobro i zlo - Ante Radošević
Aranžman: Dragomir Herendić Dragianni",2005 - Mišo u Šibeniku - uživo,2006 - The platinum collection,"2007 - Igra bez granica - Toše Proeski
Aranžman: Nikša Bratoš",2007 - Moje 80e - Giuliano,2007 - Đorđe Novković - Gold collection,2007 - Da te mogu pismom zvati - Libar VII,2007 - Live collection - uživo,"2010 - Sve najbolje, originalne snimke",2011 - Zar više nema nas - Klapa Cambi,"Odavno već nisam
mislio o tebi
među nama dani i godine stoje
nikada te više pronašao ne bih
da se jučer nismo
vidjeli nas dvoje

Stigao sam kasno
stajao na cesti
i slučajno tebe
ugledao tada
ni slutili nismo
da ćemo se sresti
pod svjetlima ovog
bezimenog grada

Pričaš mi o svemu
hodamo polako
odavno se nismo isplakali tako
ostala si uvijek ista
I ove suze na licu tvom
ostala si uvijek ista
jedina žena na putu mom
ostala si uvijek ista.",Ostala si uvijek ista,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/ostala-si-uvijek-ista.html,Mišo Kovač,Ostala Si Uvijek Ista,4:10,Željko Sabol,Đorđe Novković,Ostala Si Uvijek Ista,1975.0,,1975.0-Ostala Si Uvijek Ista/1978.0-Najveći Uspjesi 2./nan-Ostala Si Uvijek Ista/1987.0-Najljepše Pjesme 1/nan-Koncert/1997.0-Najbolje/nan-Rane Godine 1964-1969 / Ostala Si Uvijek Ista/2003.0-Najveći Hitovi/nan-Najdraže Pjesme Miše Kovača/2005.0-Mišo U Šibeniku/2005.0-Mišo U Šibeniku/2005.0-Mišo U Šibeniku/2006.0-The Platinum Collection/2010.0-Sve Najbolje/2010.0-Najljepše Ljubavne Pjesme/2012.0-100 Originalnih Hitova/2013.0-Ostala Si Uvijek Ista/nan-The Best Of Collection
zT3Xu5sD_1_81,Mišo Kovač,Mate Mišo Kovač,Ostavi me zivote,16839,"Dobro jutro, zora mi se javi
vrijeme ide isto ko prije
zna i ono, nisam onaj stari
za me nista, nista isto nije

Ja sam zoru cekao sa pjesmom
pjevao o ljubavi i sreci
a sad za me kazaljke su stale
nema dalje, nema dalje
 
Ref.
Ostavi me zivote
ja sam tebi vjerovao
a ti si me izigrao
dusu uzeo, uzmi i tijelo

Najdraze sam izgubio
i s' njim srce sahranio 
kako pjevati, za kog' zivjeti","https://tekstovi.net/2,692,29009.html",,,,,,,,['Dražen Zečić'],['Dražen Zečić'],"['Miro Buljan', 'Goran Mačužić']",['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/ostavi-me-zivote-11865.htm,"Ostavi me, živote",,,,,,,,,,,,,,,,,,"Dobro jutro, zora mi se javi,
Vrijeme ide isto kao prije,
Zna i ono, nisam onaj stari
Za me ništa, ništa isto nije.

Ja sam zoru čekao sa pjesmom
Pjevao o ljubavi i sreći
A sad za me kazaljke su stale,
Nema dalje, nema dalje.
A sad za me kazaljke su stale,
Nema dalje, nema dalje.

Ostavi me, živote,
Ja sam tebi vjerovao,
A ti si me izigrao
Dušu uzeo, uzmi i tijelo

Najdraže sam izgubio
I s njim srce sahranio
Kako pjevati, za kog živjeti
Kako pjevati, za kog živjeti

Ja sam zoru čekao sa pjesmom
Pjevao o ljubavi i sreći
A sad za me kazaljke su stale,
Nema dalje, nema dalje.
A sad za me kazaljke su stale,
Nema dalje, nema dalje.

Ostavi me, živote,
Ja sam tebi vjerovao,
A ti si me izigrao
Dušu uzeo, uzmi i tijelo

Najdraže sam izgubio
I s njim srce sahranio
Kako pjevati, za kog živjeti

Ostavi me, živote,
Ja sam tebi vjerovao,
A ti si me izigrao
Dušu uzeo, uzmi i tijelo

Najdraže sam izgubio
I s njim srce sahranio
Kako pjevati, za kog živjeti

Najdraže sam izgubio
I s njim srce sahranio
Kako pjevati, za kog živjeti","Ostavi me, živote",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/ostavi-me-zivote.html,Mišo Kovač,"Ostavi Me, Živote",4:51,,,Pjesma Za Edija,,,nan-Pjesma Za Edija/2012.0-100 Originalnih Hitova
zT3Xu5sD_1_82,Mišo Kovač,Mate Mišo Kovač,Ovo je nasa noc,303,"Suti ovu noc
neka oci govore nam sve
suti ovu noc
neka ljubav umre nam u sreci

Sjenki nasih ples
i blagi dodir ruke
nek´ donesu san
da ljubav nece proci
i da ne postoji treci
 
Ref. 2x
Ovo je nasa noc
jedina noc za nas
ljubavi nase noc
pocetak njen i kraj","https://tekstovi.net/2,692,63948.html",,,,,,,,['Dušan Šarac'],['Mario Mihaljević'],['Stipica Kalogjera'],['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/ovo-je-nasa-noc-11634.htm,Ovo je naša noć,,,,,,,,,,,,,,,,,,,,,Mišo Kovač,Ovo Je Naša Noć,3:57,Mario Mihaljević,,Ovo Je Naša Noć,,,nan-Ovo Je Naša Noć/2019.0-Original Album Collection – Vol. 1/2019.0-Original Album Collection – Vol. 1
zT3Xu5sD_1_83,Mišo Kovač,Mate Mišo Kovač,Pjevajte do zore,2744,"Dodjoh na kraj puta svog
sto mogu, sudio mi Bog
takva je sudbina tuznog covjeka
kao sto sam ja, bez igdje ikoga

Ref.
A na kraju zivota mog
svirajte, pjevajte do zore
nek' se cuje do srca tog
sto ostavi me
 
A na kraju zivota mog
svirajte, pjevajte do zore
nek' se cuje do srca tog
sto ostavi, ostavi me

Zapjevajte ljudi zadnji put
kad umrem bez njene ljubavi
takva je sudbina tuznog covjeka
kao sto sam ja, bez igdje ikoga

Ref.","https://tekstovi.net/2,692,49048.html",,,,,,,,['Siniša Vuco'],['Siniša Vuco'],['Branko Glavan'],['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/pjevajte-do-zore-11877.htm,Pjevajte do zore,,,,,,,,,,,,,,,,,,,,,Mišo Kovač,Pjevajte Do Zore,,,,Mojoj Vjernoj Publici,,,nan-Mojoj Vjernoj Publici
zT3Xu5sD_1_84,Mišo Kovač,Mate Mišo Kovač,Plesala je samo jedno ljeto,278,"Sreo sam je jednog ljeta
jednu zenu plave kose
posla je za nocnim suncem
pustom plazom, poljem rose

Voljela me jedno ljeto
dovoljno da tog se sjetim
voljela me onim zarom
kao sto se voli ljeti
 
Ref.
Plesala je samo jedno ljeto
u zagrljaju mom
pisala je da u duge zime
vracala se cesto ljetu tom

Plesala je dugo toplo ljeto
a sad je svemu kraj
pisala je da su bijele noci
odavno izgubile svoj sjaj

Sad joj vjetar mrsi kose
dok mi duga pisma pise
sjeverna joj mora nose
jata ptica, kapi kise

Ref. 2x","https://tekstovi.net/2,692,64037.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sreo sam je jednog ljeta
Jednu ženu plave kose
Došla je sa noćnim suncem
Pustom plažom, poljem rose

Voljela me jedno ljeto
Dovoljno da tog se sjetim
Voljela me onim žarom
Kao što se voli ljeti

Plesala je samo jedno ljeto
U zagrljaju mom
Pisala je da u duge zime
Vraćala se često ljetu tom

Plesala je dugo toplo ljeto
A sad je svemu kraj
Pisala je da su bijele noći
Odavno izgubile svoj sjaj

Sad joj vjetar nosi kose
Dok mi duga pisma piše
Sjeverna joj mora nose
Jata ptica, kapi kiše

Voljela me jedno ljeto
Dovoljno da tog se sjetim
Voljela me onim žarom
Kao što se voli ljeti

Plesala je samo jedno ljeto
U zagrljaju mom
Pisala je da u duge zime
Vraćala se često ljetu tom

Plesala je dugo toplo ljeto
A sad je svemu kraj
Pisala je da su bijele noći
Odavno izgubile svoj sjaj

Plesala je samo jedno ljeto
U zagrljaju mom
Pisala je da u duge zime
Vraćala se često ljetu tom

Plesala je dugo toplo ljeto
A sad je svemu kraj
Pisala je da su bijele noći
Odavno izgubile svoj sjaj

Plesala je samo jedno ljeto
U zagrljaju mom
Pisala je da u duge zime
Vraćala se često ljetu tom",Plesala je samo jedno ljeto,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/plesala-je-samo-jedno-ljeto.html,Mišo Kovač,Plesala Je Samo Jedno Ljeto,,Krsto Juras,,Ne Piši Mi Više,1978.0,,1978.0-Ne Piši Mi Više
zT3Xu5sD_1_85,Mišo Kovač,Mate Mišo Kovač,Poljubi zemlju po kojoj hodas,39763,"Poljubi zemlju po kojoj hodas
jer stare rane djedova skriva
poljubi zemlju po kojoj hodas
ona ti nista
ona ti nista nije kriva

Poljubi zemlju po kojoj hodas
ne diraj sunce, sunce sa neba
i nemoj nikad dusu da prodas
ljubav je nada
ljubav je snaga sto ti treba
 
Ref.
Ostani tu, tu je tvoja mati
ostani tu, jos ce sunce sjati
ostani tu, snove cuvaj samo za nju
ostani tu

Poljubi zemlju po kojoj hodas
ne diraj sunce, sunce sa neba
i nemoj nikad dusu da prodas
ljubav je nada
ljubav je snaga sto ti treba

Ref.

Poljubi zemlju po kojoj hodas
jer stare rane djedova skriva
poljubi zemlju po kojoj hodas
ona ti nista
ona ti nista nije kriva","https://tekstovi.net/2,692,42745.html",,Poljubi zemlju,Kiss the land,,"Poljubi zemlju, po kojoj hodaš
Jer stare rane djedova skriva
Poljubi zemlju, po kojoj hodaš
Ona ti ništa, ona ti ništa nije kriva. Poljubi zemlju, po kojoj hodaš
Ne diraj sunce, sunce sa neba
I nemoj nikad dušu da prodaš
Ljubav je nada, ljubav je sada što ti treba. Ostani tu, tu je tvoja mati
Ostani tu, još će sunce sjati
Ostani tu, snove čuvaj samo za nju
Ostani tu","Kiss the land that you walk on
Because it hides old wounds of grandfathers
Kiss the land that you walk on
Nothing is, nothing is its fault. Kiss the land that you walk on
Don't touch the sun, sun from the sky
And don't you ever sell your soul
Love is hope, love is what you need now. Stay there, your mother is there
Stay there, the sun will still shine
Stay there, keep your dreams just for her
Stay there",https://lyricstranslate.com/en/poljubi-zemlju-kiss-land.html,['Ozana Novković'],['Željko Pavičić'],['Mato Došen'],['Mate Mišo Kovač'],1987 - Malo mi je jedan život s tobom,1988 - Koncert - uživo,https://diskografija.com/pjesma/poljubi-zemlju-7908.htm,Poljubi zemlju,1991 - Grobovi im nikad oprostiti neće,2003 - Najdraže pjesme Miše Kovača,2006 - The platinum collection,2007 - Da te mogu pismom zvati - Libar VIII,2007 - Live collection - uživo,,,,,,,,,,,,,,,,,,,,,,,,
zT3Xu5sD_1_86,Mišo Kovač,Mate Mišo Kovač,Posadi cvijet,349,"Ref.
Posadi cvijet za njih, Mari
probudi svijet zbog nas, Mari
i kazi bijelom golubu ti
nek´ nosi cvijet, cvijet ljubavi

Posadi cvijet za njih, Mari
probudi svijet zbog nas, Mari
ne skrivaj suze, pusti ih ti
nek´ raste cvijet, cvijet ljubavi
 
Ref.

Posadi cvijet za brata svog
jos jedan cvijet za druga mog
posadi klas za sina svog, za nas

Ne skrivaj suze, pusti ih ti
nek´ raste cvijet, cvijet ljubavi 

Ref.

I kazi bijelom golubu ti
nek´ nosi cvijet, cvijet ljubavi","https://tekstovi.net/2,692,63124.html",,,,,,,,['Đorđe Novković'],['Mario Mihaljević'],['Mato Došen'],['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/posadi-cvijet-11672.htm,Posadi cvijet,,,,,,,,,,,,,,,,,,,,,Mišo Kovač,Posadi Cvijet,,Mario Mihaljević,,Osjećam Te,,,nan-Osjećam Te
zT3Xu5sD_1_87,Mišo Kovač,Mate Mišo Kovač,Potrazi me u pjesmi,385,"Ako odes, nemoj nista reci
nadji snage, njezno se nasmijesi
mirno treba preko svega prijeci
uzalud je vjetru da nas tjesi

Ostavimo vremenu da sudi
jednom mora i to da se desi
kad iz sna se odjednom probudis
i kad vise ne znas niti gdje si
 
Ref. 
Potrazi me u pjesmi
i zagrljaju jutra
u sjecanju me vrati
kad jednom budes sama

Potrazi me u sebi
kada podjem sutra
i sanjaj o svemu
o danima pred nama

Ako odes, ucini to bez suza
makar nije jednostavno reci
kad ostanu ruke sasvim same
kad bol se smijesi prosloj sreci

Ref.

I sanjaj o svemu
o danima pred nama","https://tekstovi.net/2,692,63163.html",,,,,,,,['Slobodan M. Kovačević'],['Bratislav Zlatanović'],['Slobodan M. Kovačević'],['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/potrazi-me-u-pjesmi-11687.htm,Potraži me u pjesmi,,,,,,,,,,,,,,,,,,,,,Mišo Kovač,Potraži Me U Pjesmi,,Bratislav Zlatanović,,Potraži Me U Pjesmi,,,nan-Potraži Me U Pjesmi/2012.0-100 Originalnih Hitova
zT3Xu5sD_1_88,Mišo Kovač,Mate Mišo Kovač,Pozdravi mi zenu plave kose,609,"Bila mi je jedno davno ljeto
rana jesen, jedna topla zima
bila mi je sve sto moze biti
jedna zena, koja ljubav ima

Bila mi je, ali vise nije
plavu kosu prekrila je tuga
sada imam noci uz gitaru
jednu pjesmu za staroga druga
 
Ref.
Pozdravi mi zenu plave kose
kad je sretnes, prijatelju moj
samo kazi da ne sanjam vise
sve sam snove poklonio njoj

Bila mi je jedno modro more
jedna ladja sto je nosi plima
ostala je zena plave kose
sto u srcu dio mene ima

Ref. 2x","https://tekstovi.net/2,692,63125.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bila mi je jedno davno ljeto
Rana jesen, jedna topla zima
Bila mi je sve što može biti
Jedna žena koja ljubav ima

Bila mi je, ali više nije
Plavu kosu prekrila je tuga
Sada imam noći uz gitaru
Jednu pjesmu za staroga druga

Pozdravi mi ženu plave kose
Kad je sretneš, prijatelju moj
Samo kaži da ne sanjam više
Sve sam snove poklonio njoj
Samo kaži da ne sanjam više
Sve sam snove poklonio njoj

Bila mi je jedno modro more
Jedna lađa, što je nosi plima
Ostala je žena plave kose
Što u srcu dio mene ima

Bila mi je, ali više nije
Plavu kosu prekrila je tuga
Sada imam noći uz gitaru
Jednu pjesmu za staroga druga",Pozdravi mi ženu plave kose,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/pozdravi-mi-zenu-plave-kose.html,Mišo Kovač,Pozdravi Mi Ženu Plave Kose,3:41,Krsto Juras,,Ovo Je Naša Noć,,,nan-Ovo Je Naša Noć/nan-Zagreb 77/nan-Najdraže Pjesme Miše Kovača/2010.0-Najljepše Ljubavne Pjesme/2012.0-100 Originalnih Hitova/2019.0-Original Album Collection – Vol. 1
zT3Xu5sD_1_89,Mišo Kovač,Mate Mišo Kovač,Propinju se dusom jedra,244,"Nocas cete nosit' ladja
u svitanje nove zore
ponovo ce tvoje tijelo
oplakivat' toplo more

Jer je ljubav kao sunce
umre i opet se radja
propinju se dusom jedra
bez kormila plovi ladja
 
Ref. 2x
Propinju se dusom jedra
sa suzama ceka zora
pjene se i sume jedra
zanosnoga plavog mora

A oluje kratko traju
nestaje ih istog trena
cim osjetis da si zrela
cim osjetis da si zena

Ref. 2x","https://tekstovi.net/2,692,64027.html",,,,,,,,['Dušan Šarac'],['Željko Pavičić'],['Stipica Kalogjera'],['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/propinju-se-dusom-jedra-11639.htm,Propinju se dušom jedra,,,,,,,,,,,,,,,,,,,,,Mišo Kovač,Propinju Se Dušom Jedra,3:58,Željko Pavičić,,Ovo Je Naša Noć,,,nan-Ovo Je Naša Noć/2019.0-Original Album Collection – Vol. 1
zT3Xu5sD_1_90,Mišo Kovač,Mate Mišo Kovač,Proplakat ce zora,39797,"Na tvojoj ruci prsten
u tvome oku suze
taj drugi sto te uze
ne voli kao ja

On nije s tobom bio
i slusao gitaru
i ne zna pjesmu staru
tu koju srce zna
 
On moze da te vodi
i dvore da ti  kupi
sva blaga da ti skupi
sigurnost da ti da

Al' falit ce ti barke
i pjesme s ovog mora
i falit ce ti noci
sa malog starog sna

Na tvojoj ruci prsten
u tvome oku suze
taj drugi sto te uze
ne voli kao ja

Ref. 4x
I proplakat ce noci
i proplakat ce zora
a kako ne bi covjek
kad voli kao ja","https://tekstovi.net/2,692,8348.html",,,,,,,,['Stjepan Mihaljinec'],['Drago Britvić'],['Stjepan Mihaljinec'],"['Mate Mišo Kovač', 'Klapa Filip Dević']",1971 - Split 71,1972 - Mišo Kovač,https://diskografija.com/pjesma/proplakat-ce-zora-5432.htm,Proplakat će zora,1975 - Najveći uspjesi 1,1985 - 25. jubilej - Zlatne pjesme - Najveći uspjesi,1988 - Koncert - uživo - Mate Mišo Kovač,1989 - Splitski biseri 1970-1980 - Kićo & Klapa Bonaca,2003 - Najveći hitovi - Mate Mišo Kovač,2003 - Najdraže pjesme Miše Kovača,2005 - Mišo u Šibeniku - uživo - Mate Mišo Kovač,2006 - The platinum collection,2007 - Proplakat će zora - Berekini,2007 - Live collection - uživo - Mate Mišo Kovač,"2010 - Sve najbolje, originalne snimke - Mate Mišo Kovač",,,,,,,,,,Mišo Kovač,Proplakat Će Zora,,Dragutin Britvić,Stjepan Mihaljinec,Proplakat Će Zora (»Split 71«),,,nan-Proplakat Će Zora (»Split 71«)/nan-Mišo Kovač/nan-Najveći Uspjesi 1./1987.0-Najljepše Pjesme 1/nan-Koncert/nan-Najljepše Pjesme/1997.0-Najbolje/2003.0-Najveći Hitovi/nan-Najdraže Pjesme Miše Kovača/2005.0-Mišo U Šibeniku/2005.0-Mišo U Šibeniku/2005.0-Mišo U Šibeniku/2006.0-The Platinum Collection/2010.0-Sve Najbolje/2010.0-Najljepše Ljubavne Pjesme/2012.0-100 Originalnih Hitova/2013.0-Ostala Si Uvijek Ista/nan-The Best Of Collection/2019.0-Original Album Collection – Vol. 1
zT3Xu5sD_1_91,Mišo Kovač,Mate Mišo Kovač,Ranjeno je srce moje,882,"Zelim bar jos malo da se nadam
da ce vrijeme rane da izlijeci
da cu jednog dana, poslije tuzne noci
opet cuti njene njezne rijeci

Zelim bar jos malo da je cekam
cak iako nikad nece doci
jos u srcu cuvam samo malo nade
ljubav ne smije nitko da ukrade
 
Ref. 2x
Ranjeno je srce moje, ranjeno
otislo je zlato moje voljeno
odnijelo je dane nase mladosti
odnijelo je noci nase radosti

Ponekad se pitam kud je posla
al' ne zelim nikad da je krivim
kad bi bar jos jednom
u moje snove dosla
znao bih zbog cega jos da zivim

Ref. 2x","https://tekstovi.net/2,692,60165.html",,,,,,,,,,,['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/ranjeno-je-srce-moje-11924.htm,Ranjeno je srce moje,,,,,,,,,,,,,,,,,,,,,Mišo Kovač,Ranjeno Je Srce Moje,,,,Ranjeno Je Srce Moje / Tri Poljupca Za Nju,,,nan-Ranjeno Je Srce Moje / Tri Poljupca Za Nju/1978.0-Najveći Uspjesi 2./nan-Mišo Kovač/1987.0-Najljepše Pjesme 2
